"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2007","197","170","205","170","184.66M","14.53%"
"06/01/2007","355","201","390","190","869.30M","80.20%"
"07/01/2007","375","340","390","320","590.48M","5.63%"
"08/01/2007","330","365","370","215","232.24M","-12.00%"
"09/01/2007","330","330","340","315","135.88M","0.00%"
"10/01/2007","325","330","350","295","99.73M","-1.52%"
"11/01/2007","305","320","330","285","54.36M","-6.15%"
"12/01/2007","305","300","340","285","81.50M","0.00%"
"01/01/2008","305","300","310","200","46.11M","0.00%"
"02/01/2008","255","295","300","250","42.89M","-16.39%"
"03/01/2008","179","250","255","159","23.23M","-29.80%"
"04/01/2008","153","180","190","150","75.79M","-14.53%"
"05/01/2008","166","155","199","150","95.49M","8.50%"
"06/01/2008","150","167","167","150","21.43M","-9.64%"
"07/01/2008","146","150","153","139","19.19M","-2.67%"
"08/01/2008","140","147","148","137","15.32M","-4.11%"
"09/01/2008","117","140","142","100","8.73M","-16.43%"
"10/01/2008","80","102","112","71","19.88M","-31.62%"
"11/01/2008","72","83","88","68","15.43M","-10.00%"
"12/01/2008","76","67","87","65","9.46M","5.56%"
"01/01/2009","74","76","88","70","28.36M","-2.63%"
"02/01/2009","76","74","81","72","34.63M","2.70%"
"03/01/2009","122","74","183","72","181.25M","60.53%"
"04/01/2009","155","124","169","122","228.47M","27.05%"
"05/01/2009","148","156","161","135","94.26M","-4.52%"
"06/01/2009","154","148","183","145","338.24M","4.05%"
"07/01/2009","152","150","158","140","81.11M","-1.30%"
"08/01/2009","148","152","156","145","37.58M","-2.63%"
"09/01/2009","150","145","154","140","35.67M","1.35%"
"10/01/2009","136","152","152","130","30.38M","-9.33%"
"11/01/2009","129","137","137","120","16.99M","-5.15%"
"12/01/2009","127","126","131","122","8.00M","-1.55%"
"01/01/2010","130","127","135","127","11.81M","2.36%"
"02/01/2010","124","128","133","122","11.49M","-4.62%"
"03/01/2010","129","124","132","121","33.15M","4.03%"
"04/01/2010","155","129","161","128","161.53M","20.16%"
"05/01/2010","126","153","155","101","68.13M","-18.71%"
"06/01/2010","127","124","135","115","23.46M","0.79%"
"07/01/2010","130","126","139","124","31.16M","2.36%"
"08/01/2010","128","131","136","125","13.06M","-1.54%"
"09/01/2010","189","129","235","125","178.64M","47.66%"
"10/01/2010","184","194","265","178","804.72M","-2.65%"
"11/01/2010","165","186","192","158","67.85M","-10.33%"
"12/01/2010","159","165","168","157","11.55M","-3.64%"
"01/01/2011","146","158","169","143","27.23M","-8.18%"
"02/01/2011","142","147","154","132","25.18M","-2.74%"
"03/01/2011","171","142","177","134","60.50M","20.42%"
"04/01/2011","180","172","192","168","175.19M","5.26%"
"05/01/2011","198","180","230","176","216.14M","10.00%"
"06/01/2011","285","198","310","194","404.02M","43.94%"
"07/01/2011","330","285","340","265","210.94M","15.79%"
"08/01/2011","255","335","335","250","48.49M","-22.73%"
"09/01/2011","245","260","275","215","12.74M","-3.92%"
"10/01/2011","300","230","315","215","72.30M","22.45%"
"11/01/2011","270","300","305","270","21.77M","-10.00%"
"12/01/2011","340","275","365","270","113.83M","25.93%"
"01/01/2012","470","335","475","320","164.19M","38.24%"
"02/01/2012","420","470","480","415","103.92M","-10.64%"
"03/01/2012","440","425","470","415","93.98M","4.76%"
"04/01/2012","620","440","680","440","275.98M","40.91%"
"05/01/2012","490","620","640","480","94.47M","-20.97%"
"06/01/2012","520","485","540","420","56.30M","6.12%"
"07/01/2012","540","530","560","460","82.88M","3.85%"
"08/01/2012","480","540","550","475","73.28M","-11.11%"
"09/01/2012","510","480","530","465","68.62M","6.25%"
"10/01/2012","495","510","560","490","155.89M","-2.94%"
"11/01/2012","710","495","760","480","356.89M","43.43%"
"12/01/2012","740","710","790","590","150.66M","4.23%"
"01/01/2013","1,030","740","1,050","710","228.83M","39.19%"
"02/01/2013","1,090","1,030","1,140","970","164.55M","5.83%"
"03/01/2013","1,080","1,090","1,160","1,030","175.27M","-0.92%"
"04/01/2013","990","1,080","1,090","960","94.96M","-8.33%"
"05/01/2013","960","990","1,040","890","116.94M","-3.03%"
"06/01/2013","890","960","980","840","49.46M","-7.29%"
"07/01/2013","790","910","910","790","22.85M","-11.24%"
"08/01/2013","495","800","810","460","76.76M","-37.34%"
"09/01/2013","550","495","670","420","94.48M","11.11%"
"10/01/2013","630","550","720","520","56.33M","14.55%"
"11/01/2013","510","640","640","480","46.59M","-19.05%"
"12/01/2013","590","495","590","495","45.66M","15.69%"
"01/01/2014","690","560","745","550","133.20M","16.95%"
"02/01/2014","750","690","795","685","123.72M","8.70%"
"03/01/2014","900","750","925","715","139.93M","20.00%"
"04/01/2014","915","905","945","830","72.32M","1.67%"
"05/01/2014","1,050","915","1,055","890","115.78M","14.75%"
"06/01/2014","990","1,040","1,090","940","70.72M","-5.71%"
"07/01/2014","1,230","990","1,270","980","115.88M","24.24%"
"08/01/2014","1,320","1,170","1,370","1,170","65.06M","7.32%"
"09/01/2014","1,150","1,310","1,330","1,130","25.26M","-12.88%"
"10/01/2014","1,155","1,140","1,210","1,020","44.47M","0.43%"
"11/01/2014","1,390","1,155","1,405","1,155","78.58M","20.35%"
"12/01/2014","1,465","1,390","1,640","1,305","74.34M","5.40%"
"01/01/2015","1,340","1,470","1,475","1,225","43.92M","-8.53%"
"02/01/2015","1,430","1,340","1,460","1,220","89.02M","6.72%"
"03/01/2015","1,315","1,440","1,455","1,275","31.56M","-8.04%"
"04/01/2015","1,230","1,315","1,315","1,050","37.03M","-6.46%"
"05/01/2015","1,120","1,230","1,275","1,090","44.23M","-8.94%"
"06/01/2015","995","1,120","1,120","940","19.08M","-11.16%"
"07/01/2015","990","1,000","1,165","960","27.54M","-0.50%"
"08/01/2015","700","990","1,005","605","66.92M","-29.29%"
"09/01/2015","640","705","765","590","39.91M","-8.57%"
"10/01/2015","865","635","970","620","170.55M","35.16%"
"11/01/2015","970","880","1,050","845","87.83M","12.14%"
"12/01/2015","870","970","990","785","43.76M","-10.31%"
"01/01/2016","1,050","870","1,145","835","148.16M","20.69%"
"02/01/2016","1,075","1,060","1,180","1,055","107.88M","2.38%"
"03/01/2016","1,270","1,080","1,325","1,060","165.87M","18.14%"
"04/01/2016","1,205","1,280","1,395","1,140","130.89M","-5.12%"
"05/01/2016","1,190","1,205","1,255","1,075","24.74M","-1.24%"
"06/01/2016","1,155","1,205","1,305","1,110","33.82M","-2.94%"
"07/01/2016","1,245","1,180","1,295","1,120","79.17M","7.79%"
"08/01/2016","2,980","1,250","3,000","1,245","387.02M","139.36%"
"09/01/2016","2,470","2,960","3,400","2,000","568.63M","-17.11%"
"10/01/2016","2,170","2,500","2,720","2,110","141.22M","-12.15%"
"11/01/2016","2,730","2,170","2,940","2,150","351.56M","25.81%"
"12/01/2016","2,750","2,740","2,980","2,580","232.85M","0.73%"
"01/01/2017","2,040","2,750","2,790","2,000","134.53M","-25.82%"
"02/01/2017","1,750","2,080","2,270","1,750","86.06M","-14.22%"
"03/01/2017","1,795","1,760","2,100","1,750","76.75M","2.57%"
"04/01/2017","2,450","1,795","2,550","1,635","168.79M","36.49%"
"05/01/2017","2,760","2,450","3,110","2,340","106.69M","12.65%"
"06/01/2017","2,890","2,760","3,100","2,710","38.15M","4.71%"
"07/01/2017","3,200","2,890","3,300","2,750","38.65M","10.73%"
"08/01/2017","3,250","3,210","3,400","2,750","59.65M","1.56%"
"09/01/2017","2,740","3,250","3,320","2,690","10.59M","-15.69%"
"10/01/2017","2,770","2,760","2,990","2,600","29.10M","1.09%"
"11/01/2017","2,270","2,740","2,770","2,250","10.21M","-18.05%"
"12/01/2017","2,700","2,300","2,880","2,120","70.17M","18.94%"
"01/01/2018","2,440","2,700","2,730","2,400","14.08M","-9.63%"
"02/01/2018","2,400","2,450","2,690","2,370","14.75M","-1.64%"
"03/01/2018","2,190","2,400","2,690","2,030","23.11M","-8.75%"
"04/01/2018","2,150","2,190","2,370","2,130","10.67M","-1.83%"
"05/01/2018","2,540","2,200","2,880","1,990","20.28M","18.14%"
"06/01/2018","2,360","2,540","2,800","2,350","9.27M","-7.09%"
"07/01/2018","2,330","2,360","2,590","2,110","11.49M","-1.27%"
"08/01/2018","2,360","2,340","2,480","2,300","3.36M","1.29%"
"09/01/2018","2,550","2,360","2,730","2,010","5.89M","8.05%"
"10/01/2018","2,450","2,470","2,600","2,300","12.34M","-3.92%"
"11/01/2018","2,500","2,460","2,660","2,450","10.08M","2.04%"
"12/01/2018","2,600","2,510","3,000","2,450","15.24M","4.00%"
"01/01/2019","2,950","2,600","3,730","2,470","62.89M","13.46%"
