"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2013","3,825","4,200","4,300","3,675","1.34B","-11.05%"
"12/01/2013","3,925","3,850","4,000","3,650","645.37M","2.61%"
"01/01/2014","4,350","3,875","4,763","3,800","1.18B","10.83%"
"02/01/2014","4,550","4,413","4,825","4,200","1.27B","4.60%"
"03/01/2014","4,725","4,500","5,125","4,500","1.52B","3.85%"
"04/01/2014","4,913","4,788","5,175","4,763","1.34B","3.97%"
"05/01/2014","5,088","4,950","5,413","4,888","959.08M","3.56%"
"06/01/2014","4,863","5,100","5,125","4,813","1.03B","-4.42%"
"07/01/2014","5,125","4,863","5,500","4,813","1.66B","5.40%"
"08/01/2014","5,188","5,113","5,325","5,013","781.75M","1.22%"
"09/01/2014","5,038","5,213","5,350","4,913","982.59M","-2.89%"
"10/01/2014","5,175","5,038","5,188","4,650","1.19B","2.73%"
"11/01/2014","5,263","5,200","5,363","5,050","654.17M","1.69%"
"12/01/2014","5,388","5,275","5,438","5,063","712.58M","2.38%"
"01/01/2015","5,500","5,388","5,688","5,300","906.00M","2.09%"
"02/01/2015","6,000","5,500","6,150","5,475","919.25M","9.09%"
"03/01/2015","6,238","5,950","6,238","5,875","738.03M","3.96%"
"04/01/2015","5,375","6,238","6,275","5,175","1.13B","-13.83%"
"05/01/2015","5,388","5,388","5,863","5,350","1.03B","0.23%"
"06/01/2015","5,025","5,400","5,413","4,675","1.13B","-6.73%"
"07/01/2015","4,763","5,063","5,200","4,638","924.53M","-5.22%"
"08/01/2015","4,550","4,700","5,038","4,063","1.49B","-4.46%"
"09/01/2015","3,963","4,500","4,500","3,575","758.04M","-12.91%"
"10/01/2015","4,350","4,000","4,825","3,838","1.06B","9.78%"
"11/01/2015","4,250","4,338","4,638","4,075","914.34M","-2.30%"
"12/01/2015","4,625","4,375","4,625","4,225","618.56M","8.82%"
"01/01/2016","4,800","4,600","4,800","4,500","870.65M","3.78%"
"02/01/2016","4,775","4,800","5,200","4,588","1.20B","-0.52%"
"03/01/2016","5,150","4,738","5,188","4,688","1.08B","7.85%"
"04/01/2016","4,825","5,113","5,225","4,600","1.04B","-6.31%"
"05/01/2016","4,513","4,813","4,938","4,325","957.49M","-6.48%"
"06/01/2016","4,763","4,500","4,850","4,425","742.64M","5.54%"
"07/01/2016","5,050","4,750","5,238","4,663","1.17B","6.04%"
"08/01/2016","5,613","5,113","5,975","5,100","1.38B","11.14%"
"09/01/2016","5,600","5,550","5,875","5,250","886.52M","-0.22%"
"10/01/2016","5,738","5,663","5,825","5,375","820.79M","2.46%"
"11/01/2016","5,250","5,738","5,950","5,013","1.08B","-8.50%"
"12/01/2016","5,788","5,250","5,863","5,250","634.30M","10.24%"
"01/01/2017","5,450","5,788","5,800","5,450","549.20M","-5.83%"
"02/01/2017","5,650","5,488","5,800","5,450","902.69M","3.67%"
"03/01/2017","5,850","5,700","6,013","5,600","758.62M","3.54%"
"04/01/2017","5,850","5,900","6,213","5,700","707.34M","0.00%"
"05/01/2017","6,300","5,850","6,650","5,750","831.38M","7.69%"
"06/01/2017","6,375","6,425","6,425","6,075","506.12M","1.19%"
"07/01/2017","6,825","6,388","6,825","6,338","714.84M","7.06%"
"08/01/2017","6,550","6,838","6,838","6,525","680.00M","-4.03%"
"09/01/2017","6,725","6,525","6,775","6,400","740.67M","2.67%"
"10/01/2017","7,050","6,725","7,150","6,575","949.25M","4.83%"
"11/01/2017","7,400","7,100","7,600","6,925","950.09M","4.96%"
"12/01/2017","8,000","7,500","8,100","7,300","711.74M","8.11%"
"01/01/2018","8,150","7,975","8,300","7,650","821.88M","1.88%"
"02/01/2018","8,300","8,200","9,050","7,925","716.43M","1.84%"
"03/01/2018","7,675","8,400","8,475","7,525","853.68M","-7.53%"
"04/01/2018","7,125","7,575","8,125","6,500","833.88M","-7.17%"
"05/01/2018","7,050","7,125","7,625","6,525","1.07B","-1.05%"
"06/01/2018","6,850","7,100","7,450","6,425","569.85M","-2.84%"
"07/01/2018","6,650","6,975","6,975","6,250","727.20M","-2.92%"
"08/01/2018","6,900","6,700","7,425","6,525","793.13M","3.76%"
"09/01/2018","6,725","6,900","6,950","6,200","661.10M","-2.54%"
"10/01/2018","6,850","6,600","6,850","6,175","647.65M","1.86%"
"11/01/2018","7,400","6,900","7,650","6,800","1.07B","8.03%"
"12/01/2018","7,375","7,550","7,725","7,100","674.62M","-0.34%"
"01/01/2019","7,450","7,400","8,050","7,050","1.27B","1.02%"
"02/01/2019","7,125","7,500","7,675","6,950","862.13M","-4.36%"
"03/01/2019","7,450","7,150","7,525","6,650","910.16M","4.56%"
"04/01/2019","7,725","7,500","8,125","7,300","902.86M","3.69%"
"05/01/2019","7,675","7,700","7,775","6,975","1.07B","-0.65%"
"06/01/2019","8,025","7,850","8,050","7,700","691.94M","4.56%"
"07/01/2019","7,975","8,050","8,175","7,625","1.03B","-0.62%"
"08/01/2019","7,250","7,875","7,900","6,950","925.10M","-9.09%"
"09/01/2019","6,975","7,225","7,325","6,825","648.54M","-3.79%"
"10/01/2019","7,025","6,900","7,275","6,275","1.04B","0.72%"
"11/01/2019","6,975","7,025","7,200","6,700","705.27M","-0.71%"
"12/01/2019","7,675","6,975","7,825","6,925","909.60M","10.04%"
"01/01/2020","7,550","7,675","8,000","7,375","987.09M","-1.63%"
"02/01/2020","7,275","7,400","8,050","6,550","1.12B","-3.64%"
"03/01/2020","4,680","7,150","7,650","3,780","1.81B","-35.67%"
"04/01/2020","4,460","4,650","5,600","4,000","1.57B","-4.70%"
"05/01/2020","4,470","4,460","4,490","3,660","1.41B","0.22%"
"06/01/2020","4,950","4,550","5,450","4,430","1.97B","10.74%"
"07/01/2020","5,800","5,000","6,000","4,900","901.29M","17.17%"
"08/01/2020","5,950","5,850","6,350","5,450","980.27M","2.59%"
"09/01/2020","4,960","5,975","6,200","4,860","1.25B","-16.64%"
"10/01/2020","5,775","5,000","5,850","4,980","883.95M","16.43%"
"11/01/2020","6,325","5,675","6,800","5,600","1.58B","9.52%"
"12/01/2020","6,325","6,325","6,875","6,200","1.08B","0.00%"
"01/01/2021","6,575","6,350","7,450","6,225","1.30B","3.95%"
"02/01/2021","6,150","6,650","6,800","6,100","1.19B","-6.46%"
"03/01/2021","6,150","6,225","6,850","6,125","1.18B","0.00%"
"04/01/2021","6,175","6,250","6,550","5,950","810.37M","0.41%"
"05/01/2021","6,000","6,100","6,150","5,600","763.37M","-2.83%"
"06/01/2021","5,900","6,150","6,350","5,675","984.41M","-1.67%"
"07/01/2021","5,700","5,950","6,100","5,650","674.66M","-3.39%"
"08/01/2021","6,100","5,775","6,175","5,625","726.09M","7.02%"
"09/01/2021","6,150","6,100","6,350","5,900","770.94M","0.82%"
"10/01/2021","7,175","6,150","7,325","6,050","1.30B","16.67%"
"11/01/2021","7,000","7,250","7,500","6,850","944.09M","-2.44%"
"12/01/2021","7,025","7,000","7,350","6,950","616.97M","0.36%"
"01/01/2022","7,475","7,100","7,775","6,925","724.23M","6.41%"
"02/01/2022","7,700","7,525","7,950","7,350","806.83M","3.01%"
"03/01/2022","7,900","7,675","8,100","7,500","1.61B","2.60%"
"04/01/2022","8,950","7,900","9,075","7,575","1.35B","13.29%"
"05/01/2022","8,500","8,625","8,675","7,725","1.43B","-5.03%"
"06/01/2022","7,925","8,325","8,500","7,900","1.30B","-6.76%"
"07/01/2022","8,275","7,875","8,350","7,175","1.27B","4.42%"
"08/01/2022","8,850","8,200","8,850","7,975","931.10M","6.95%"
"09/01/2022","9,425","8,850","9,600","8,675","1.24B","6.50%"
"10/01/2022","10,550","9,325","10,550","9,225","888.09M","11.94%"
"11/01/2022","10,525","10,600","10,800","9,850","986.24M","-0.24%"
"12/01/2022","9,925","10,525","11,000","9,775","1.33B","-5.70%"
"01/01/2023","9,950","9,925","10,150","8,900","1.06B","0.25%"
"02/01/2023","10,300","9,950","10,550","9,575","24.90M","3.52%"
