"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2021","7,450","8,500","9,200","7,275","152.16M","-12.35%"
"07/01/2021","6,800","7,475","8,000","6,725","121.22M","-8.72%"
"08/01/2021","7,900","6,800","8,000","6,200","214.73M","16.18%"
"09/01/2021","8,575","7,900","8,725","6,800","260.53M","8.54%"
"10/01/2021","8,475","8,525","9,275","8,225","224.27M","-1.17%"
"11/01/2021","7,550","8,500","8,900","7,550","165.03M","-10.91%"
"12/01/2021","7,825","7,625","8,300","7,325","132.22M","3.64%"
"01/01/2022","7,600","7,825","8,600","7,400","155.22M","-2.88%"
"02/01/2022","8,075","7,600","8,425","7,175","137.64M","6.25%"
"03/01/2022","7,900","8,075","8,750","7,525","185.94M","-2.17%"
"04/01/2022","7,575","7,900","8,250","7,350","120.24M","-4.11%"
"05/01/2022","8,250","7,450","8,300","7,125","129.92M","8.91%"
"06/01/2022","7,600","8,250","8,500","7,600","143.02M","-7.88%"
"07/01/2022","7,600","7,600","7,875","7,225","64.72M","0.00%"
"08/01/2022","8,325","7,600","8,500","7,425","99.94M","9.54%"
"09/01/2022","9,050","8,350","9,900","8,200","251.93M","8.71%"
"10/01/2022","9,600","9,050","9,700","8,675","127.52M","6.08%"
"11/01/2022","10,000","9,600","10,400","9,425","134.01M","4.17%"
"12/01/2022","8,725","10,000","10,025","8,725","97.16M","-12.75%"
"01/01/2023","8,325","8,725","8,975","8,125","114.70M","-4.58%"
"02/01/2023","7,950","8,400","8,700","7,950","9.06M","-4.50%"
