"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2011","3,168","2,993","3,193","2,943","88.32M","5.83%"
"03/01/2011","3,392","3,168","3,417","3,143","182.94M","7.09%"
"04/01/2011","3,292","3,392","3,517","3,242","163.19M","-2.94%"
"05/01/2011","3,467","3,292","3,517","3,267","187.30M","5.30%"
"06/01/2011","3,617","3,467","3,642","3,317","161.99M","4.32%"
"07/01/2011","3,966","3,617","3,991","3,542","180.09M","9.66%"
"08/01/2011","3,991","3,966","4,165","3,617","216.93M","0.63%"
"09/01/2011","3,966","4,066","4,265","3,392","211.19M","-0.63%"
"10/01/2011","3,841","3,916","3,966","3,542","149.87M","-3.14%"
"11/01/2011","3,866","3,816","3,991","3,666","72.71M","0.65%"
"12/01/2011","4,190","3,891","4,265","3,741","170.51M","8.39%"
"01/01/2012","4,365","4,190","4,564","4,115","191.80M","4.17%"
"02/01/2012","4,689","4,390","4,764","4,315","211.43M","7.43%"
"03/01/2012","5,138","4,664","5,138","4,614","140.71M","9.58%"
"04/01/2012","5,338","5,138","5,687","4,864","205.73M","3.88%"
"05/01/2012","5,138","5,338","5,537","4,914","415.06M","-3.74%"
"06/01/2012","5,387","5,088","5,437","4,963","191.11M","4.85%"
"07/01/2012","5,687","5,387","5,936","5,288","138.10M","5.56%"
"08/01/2012","5,737","5,637","5,986","5,537","142.88M","0.88%"
"09/01/2012","5,836","5,737","5,836","5,637","118.38M","1.74%"
"10/01/2012","5,786","5,737","5,936","5,637","160.88M","-0.85%"
"11/01/2012","5,687","5,737","5,836","5,637","129.72M","-1.72%"
"12/01/2012","5,437","5,737","5,836","5,437","140.96M","-4.39%"
"01/01/2013","5,487","5,537","5,687","5,088","251.38M","0.92%"
"02/01/2013","5,537","5,437","5,637","5,387","180.36M","0.91%"
"03/01/2013","5,936","5,587","5,936","5,587","184.17M","7.21%"
"04/01/2013","6,684","5,886","6,734","5,886","198.88M","12.60%"
"05/01/2013","6,684","6,734","6,934","6,485","135.79M","0.00%"
"06/01/2013","6,036","6,585","6,784","5,687","230.83M","-9.70%"
