"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2018","222","202","252","199","284.78M","9.90%"
"12/01/2018","298","222","298","214","250.21M","34.23%"
"01/01/2019","454","300","464","282","1.05B","52.35%"
"02/01/2019","545","454","560","424","1.78B","20.04%"
"03/01/2019","474","555","635","450","1.65B","-13.03%"
"04/01/2019","466","474","560","426","925.06M","-1.69%"
"05/01/2019","432","464","466","384","716.26M","-7.30%"
"06/01/2019","366","432","442","366","413.60M","-15.28%"
"07/01/2019","400","366","444","358","636.87M","9.29%"
"08/01/2019","488","400","555","356","985.96M","22.00%"
"09/01/2019","510","488","555","462","413.60M","4.51%"
"10/01/2019","590","510","630","480","554.83M","15.69%"
"11/01/2019","496","590","610","482","258.58M","-15.93%"
"12/01/2019","498","496","545","476","327.45M","0.40%"
"01/01/2020","404","498","500","372","511.85M","-18.88%"
"02/01/2020","250","396","406","240","414.77M","-38.12%"
"03/01/2020","181","254","298","140","547.74M","-27.60%"
"04/01/2020","188","183","230","157","483.15M","3.87%"
"05/01/2020","238","185","262","177","1.40B","26.60%"
"06/01/2020","246","242","310","230","1.04B","3.36%"
"07/01/2020","244","246","284","240","1.05B","-0.81%"
"08/01/2020","252","246","280","228","922.44M","3.28%"
"09/01/2020","214","252","268","206","442.26M","-15.08%"
"10/01/2020","240","214","274","214","485.67M","12.15%"
"11/01/2020","378","240","416","232","5.37B","57.50%"
"12/01/2020","402","382","478","382","5.02B","6.35%"
"01/01/2021","290","404","440","280","2.24B","-27.86%"
"02/01/2021","360","280","380","276","930.57M","24.14%"
"03/01/2021","332","362","386","322","831.89M","-7.78%"
"04/01/2021","324","334","350","320","182.95M","-2.41%"
"05/01/2021","264","330","338","260","222.88M","-18.52%"
"06/01/2021","222","260","300","220","409.02M","-15.91%"
"01/01/2023","98","204","224","93","3.70B","-55.86%"
"02/01/2023","97","98","106","96","384.59M","-1.02%"
