Date,Price,Open,High,Low,Vol.,Change %
08/01/2018,"1,364","1,474","1,584","1,337",258.95M,-7.17%
09/01/2018,"1,273","1,364","1,369","1,209",85.29M,-6.71%
10/01/2018,"1,03","1,282","1,337","1,007",136.25M,-19.06%
11/01/2018,"1,433","1,03","1,438","1,03",273.56M,39.11%
12/01/2018,"1,451","1,46","1,561","1,378",218.84M,1.28%
01/01/2019,"1,493","1,465","1,685","1,451",331.09M,2.84%
02/01/2019,"1,373","1,502","1,547","1,373",164.23M,-7.98%
03/01/2019,"1,506","1,383","1,543","1,373",177.96M,9.67%
04/01/2019,"1,593","1,511","1,689","1,47",351.41M,5.78%
05/01/2019,"1,328","1,58","1,593","1,232",161.39M,-16.67%
06/01/2019,"1,543","1,364","1,584","1,36",168.63M,16.21%
07/01/2019,"1,36","1,557","1,566","1,314",243.95M,-11.87%
08/01/2019,"1,222","1,369","1,369","1,204",189.45M,-10.10%
09/01/2019,"1,222","1,222","1,286","1,172",75.38M,0.00%
10/01/2019,"1,145","1,218","1,227","1,071",186.73M,-6.37%
11/01/2019,984,"1,163","1,163",971,113.81M,-14.00%
12/01/2019,"1,076",993,"1,177",989,181.10M,9.30%
01/01/2020,943,"1,08","1,126",911,143.41M,-12.34%
02/01/2020,691,934,966,646,189.16M,-26.70%
03/01/2020,490,696,746,331,372.65M,-29.14%
04/01/2020,504,481,636,430,622.01M,2.80%
05/01/2020,458,494,513,434,281.05M,-9.09%
06/01/2020,559,462,646,458,891.77M,22.00%
07/01/2020,549,563,632,549,584.03M,-1.64%
08/01/2020,545,549,572,504,261.37M,-0.83%
09/01/2020,458,545,563,447,158.16M,-15.97%
10/01/2020,527,458,568,458,261.79M,15.00%
11/01/2020,998,527,"1,094",517,1.95B,89.57%
12/01/2020,"1,406","1,012","1,529",966,1.60B,40.83%
01/01/2021,"1,25","1,406","1,868","1,25",1.67B,-11.07%
02/01/2021,"1,268","1,236","1,479","1,163",632.73M,1.47%
03/01/2021,"1,003","1,273","1,378",966,407.37M,-20.94%
04/01/2021,"1,058","1,003","1,071",902,248.61M,5.48%
05/01/2021,893,"1,062","1,099",865,189.60M,-15.58%
06/01/2021,691,893,957,668,329.70M,-22.56%
07/01/2021,627,691,733,604,524.96M,-9.27%
08/01/2021,673,627,682,604,331.87M,7.30%
09/01/2021,884,673,884,655,926.38M,31.29%
10/01/2021,961,879,"1,117",874,1.00B,8.81%
11/01/2021,939,971,"1,076",929,588.94M,-2.38%
12/01/2021,820,939,"1,016",806,424.48M,-12.68%
01/01/2022,760,820,870,719,258.97M,-7.26%
02/01/2022,696,760,874,687,444.37M,-8.43%
03/01/2022,678,696,765,623,406.30M,-2.63%
04/01/2022,659,682,682,632,149.51M,-2.70%
05/01/2022,664,659,678,595,133.67M,0.69%
06/01/2022,705,664,769,632,393.87M,6.21%
07/01/2022,678,705,710,636,207.64M,-3.90%
08/01/2022,742,678,755,659,384.74M,9.46%
09/01/2022,655,742,806,636,391.35M,-11.73%
10/01/2022,555,655,691,550,417.74M,-15.23%
11/01/2022,520,535,590,515,1.05B,-6.31%
12/01/2022,484,520,525,474,317.19M,-6.92%
01/01/2023,480,484,496,408,314.79M,-0.83%
02/01/2023,468,480,515,450,9.13M,-2.50%
