"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2017","2,275","2,222","2,382","2,222","340.46M","0.39%"
"02/01/2017","2,204","2,275","2,355","2,160","378.66M","-3.12%"
"03/01/2017","2,106","2,204","2,222","2,062","465.00M","-4.44%"
"04/01/2017","2,124","2,106","2,169","1,982","307.85M","0.84%"
"05/01/2017","2,115","2,133","2,177","1,964","392.59M","-0.42%"
"06/01/2017","2,062","2,089","2,115","1,964","194.55M","-2.52%"
"07/01/2017","2,124","2,089","2,133","1,937","380.48M","3.02%"
"08/01/2017","1,973","2,124","2,124","1,964","261.39M","-7.11%"
"09/01/2017","1,578","1,973","1,982","1,578","798.25M","-20.05%"
"10/01/2017","1,884","1,582","2,000","1,582","936.09M","19.44%"
"11/01/2017","1,875","1,884","2,000","1,831","345.37M","-0.47%"
"12/01/2017","1,964","1,884","2,017","1,653","434.30M","4.74%"
"01/01/2018","2,515","1,973","2,551","1,893","780.21M","28.05%"
"02/01/2018","2,586","2,524","2,800","2,346","834.60M","2.83%"
"03/01/2018","2,195","2,622","2,666","2,160","683.09M","-15.12%"
"04/01/2018","1,964","2,213","2,364","1,902","793.58M","-10.53%"
"05/01/2018","2,062","1,955","2,115","1,666","1.07B","4.98%"
"06/01/2018","1,711","2,080","2,177","1,702","398.86M","-17.03%"
"07/01/2018","1,884","1,724","1,929","1,573","1.01B","10.13%"
"08/01/2018","1,684","1,902","1,964","1,626","874.23M","-10.61%"
"09/01/2018","1,511","1,689","1,702","1,493","519.77M","-10.29%"
"10/01/2018","1,280","1,524","1,622","1,258","759.15M","-15.29%"
"11/01/2018","1,386","1,289","1,515","1,258","1.91B","8.33%"
"12/01/2018","1,493","1,426","1,680","1,426","1.94B","7.69%"
"01/01/2019","1,755","1,511","1,902","1,498","1.90B","17.56%"
"02/01/2019","1,666","1,760","1,822","1,551","1.40B","-5.06%"
"03/01/2019","1,764","1,671","1,795","1,640","763.87M","5.87%"
"04/01/2019","1,884","1,769","1,982","1,711","1.19B","6.80%"
"05/01/2019","1,609","1,866","1,875","1,466","747.59M","-14.62%"
"06/01/2019","1,786","1,635","1,822","1,631","435.34M","11.05%"
"07/01/2019","1,822","1,804","1,937","1,697","672.89M","1.99%"
"08/01/2019","1,551","1,804","1,804","1,529","689.12M","-14.88%"
"09/01/2019","1,466","1,555","1,600","1,386","441.46M","-5.44%"
"10/01/2019","1,382","1,466","1,498","1,311","524.23M","-5.76%"
"11/01/2019","1,089","1,364","1,382","1,080","437.28M","-21.22%"
"12/01/2019","1,320","1,089","1,355","1,089","920.24M","21.22%"
"01/01/2020","1,093","1,320","1,386","1,075","818.06M","-17.17%"
"02/01/2020","867","1,075","1,106","791","824.16M","-20.73%"
"03/01/2020","430","880","951","350","1.31B","-50.36%"
"04/01/2020","538","430","644","409","1.81B","25.00%"
"05/01/2020","542","529","573","498","682.07M","0.83%"
"06/01/2020","631","538","733","538","1.63B","16.39%"
"07/01/2020","555","631","671","551","1.55B","-11.97%"
"08/01/2020","578","555","618","520","772.45M","4.00%"
"09/01/2020","443","569","587","432","560.32M","-23.38%"
"10/01/2020","658","449","724","443","1.79B","48.59%"
"11/01/2020","924","644","1,022","631","4.17B","40.54%"
"12/01/2020","1,280","947","1,422","902","4.74B","38.46%"
"01/01/2021","1,258","1,306","1,849","1,222","9.00B","-1.74%"
"02/01/2021","1,266","1,258","1,475","1,173","3.74B","0.71%"
"03/01/2021","1,026","1,280","1,373","991","2.08B","-18.95%"
"04/01/2021","986","1,031","1,049","831","1.51B","-3.90%"
"05/01/2021","920","991","995","827","602.54M","-6.76%"
"06/01/2021","782","924","1,013","711","653.30M","-14.98%"
"07/01/2021","778","782","911","738","723.34M","-0.57%"
"08/01/2021","742","782","822","635","598.45M","-4.57%"
"09/01/2021","742","742","818","689","1.05B","0.00%"
"10/01/2021","818","742","947","733","1.95B","10.18%"
"11/01/2021","702","818","849","689","995.03M","-14.13%"
"12/01/2021","635","702","750","625","726.50M","-9.56%"
"01/01/2022","585","635","675","550","1.80B","-7.87%"
"02/01/2022","570","590","695","550","2.08B","-2.56%"
"03/01/2022","550","570","610","515","1.32B","-3.51%"
"04/01/2022","530","550","560","515","542.13M","-3.64%"
"05/01/2022","560","525","560","482","494.20M","5.66%"
"06/01/2022","550","550","585","505","1.17B","-1.79%"
"07/01/2022","515","550","560","500","392.32M","-6.36%"
"08/01/2022","565","515","595","515","781.55M","9.71%"
"09/01/2022","505","560","590","492","789.63M","-10.62%"
"10/01/2022","480","505","520","454","458.03M","-4.95%"
"11/01/2022","422","480","486","422","296.47M","-12.08%"
"12/01/2022","360","422","426","352","339.62M","-14.69%"
"01/01/2023","340","362","386","284","609.28M","-5.56%"
"02/01/2023","348","340","380","332","12.21M","2.35%"
