"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2005","1,092.82","1,153.67","1,165.67","1,067.41","26.74B","-5.43%"
"11/01/2005","1,099.26","1,091.68","1,122.88","1,074.30","31.48B","0.59%"
"12/01/2005","1,161.06","1,098.78","1,173.06","1,074.01","29.66B","5.62%"
"01/01/2006","1,258.05","1,163.88","1,262.09","1,161.91","45.17B","8.35%"
"02/01/2006","1,299.03","1,251.27","1,304.61","1,245.92","49.31B","3.26%"
"03/01/2006","1,298.30","1,299.15","1,313.12","1,238.16","50.28B","-0.06%"
"04/01/2006","1,440.22","1,298.68","1,444.71","1,298.68","82.60B","10.93%"
"05/01/2006","1,641.30","1,446.99","1,678.60","1,446.99","115.63B","13.96%"
"06/01/2006","1,672.21","1,639.67","1,695.58","1,512.52","98.59B","1.88%"
"07/01/2006","1,612.73","1,677.31","1,757.47","1,611.16","85.72B","-3.56%"
"08/01/2006","1,658.64","1,619.63","1,667.53","1,541.41","63.17B","2.85%"
"09/01/2006","1,752.42","1,658.66","1,755.69","1,634.03","78.24B","5.65%"
"10/01/2006","1,837.99","1,768.14","1,842.73","1,753.49","80.21B","4.88%"
"11/01/2006","2,099.29","1,838.68","2,102.06","1,833.20","119.33B","14.22%"
"12/01/2006","2,675.47","2,106.30","2,698.90","2,084.27","162.66B","27.45%"
"01/01/2007","2,786.34","2,728.19","2,994.28","2,617.02","231.77B","4.14%"
"02/01/2007","2,881.07","2,744.81","3,049.77","2,541.53","147.27B","3.40%"
"03/01/2007","3,183.98","2,877.20","3,273.73","2,723.07","243.63B","10.51%"
"04/01/2007","3,841.27","3,196.59","3,851.35","3,196.59","291.09B","20.64%"
"05/01/2007","4,109.65","3,937.94","4,335.96","3,845.23","291.42B","6.99%"
"06/01/2007","3,820.70","4,120.63","4,312.00","3,404.15","265.02B","-7.03%"
"07/01/2007","4,471.03","3,800.23","4,476.63","3,563.54","169.55B","17.02%"
"08/01/2007","5,218.82","4,488.77","5,235.16","4,284.87","240.79B","16.73%"
"09/01/2007","5,552.30","5,257.78","5,560.42","5,025.34","191.89B","6.39%"
"10/01/2007","5,954.77","5,683.31","6,124.04","5,462.01","134.07B","7.25%"
"11/01/2007","4,871.78","5,978.94","6,005.13","4,778.73","100.70B","-18.19%"
"12/01/2007","5,261.56","4,838.56","5,336.50","4,798.01","125.15B","8.00%"
"01/01/2008","4,383.39","5,265.00","5,522.78","4,330.70","177.17B","-16.69%"
"02/01/2008","4,348.54","4,388.25","4,695.80","4,123.31","86.12B","-0.80%"
"03/01/2008","3,472.71","4,323.70","4,472.15","3,357.23","129.09B","-20.14%"
"04/01/2008","3,693.11","3,461.09","3,705.09","2,990.79","136.81B","6.35%"
"05/01/2008","3,433.35","3,739.80","3,786.02","3,333.95","142.48B","-7.03%"
"06/01/2008","2,736.10","3,426.20","3,483.61","2,693.40","101.83B","-20.31%"
"07/01/2008","2,775.72","2,743.16","2,952.04","2,566.53","144.98B","1.45%"
"08/01/2008","2,397.37","2,751.02","2,830.76","2,284.59","91.52B","-13.63%"
"09/01/2008","2,293.78","2,380.47","2,380.47","1,802.33","106.06B","-4.32%"
"10/01/2008","1,728.79","2,267.39","2,267.39","1,664.92","102.00B","-24.63%"
"11/01/2008","1,871.16","1,713.76","2,050.88","1,678.96","182.70B","8.24%"
"12/01/2008","1,820.81","1,865.74","2,100.81","1,814.75","227.54B","-2.69%"
"01/01/2009","1,990.66","1,849.02","2,018.51","1,844.09","135.00B","9.33%"
"02/01/2009","2,082.85","2,008.13","2,402.81","1,987.13","324.39B","4.63%"
"03/01/2009","2,373.21","2,066.23","2,392.77","2,037.02","287.19B","13.94%"
"04/01/2009","2,477.57","2,380.98","2,579.22","2,331.88","317.75B","4.40%"
"05/01/2009","2,632.93","2,486.68","2,688.11","2,486.22","247.15B","6.27%"
"06/01/2009","2,959.36","2,668.40","2,997.27","2,668.40","297.82B","12.40%"
"07/01/2009","3,412.06","2,950.17","3,454.02","2,947.69","416.59B","15.30%"
"08/01/2009","2,667.74","3,429.69","3,478.01","2,663.00","290.96B","-21.81%"
"09/01/2009","2,779.43","2,649.17","3,068.03","2,639.76","258.01B","4.19%"
"10/01/2009","2,995.85","2,840.13","3,123.46","2,834.62","176.73B","7.79%"
"11/01/2009","3,195.30","2,933.82","3,361.39","2,923.53","343.00B","6.66%"
"12/01/2009","3,277.14","3,191.06","3,334.01","3,039.86","269.10B","2.56%"
"01/01/2010","2,989.29","3,289.75","3,306.75","2,963.89","235.57B","-8.78%"
"02/01/2010","3,051.94","2,981.37","3,067.53","2,890.02","122.55B","2.10%"
"03/01/2010","3,109.11","3,057.01","3,132.58","2,963.44","214.92B","1.87%"
"04/01/2010","2,870.61","3,111.93","3,181.66","2,820.95","229.74B","-7.67%"
"05/01/2010","2,592.15","2,821.35","2,862.55","2,481.97","166.99B","-9.70%"
"06/01/2010","2,398.37","2,577.76","2,598.90","2,382.36","122.57B","-7.48%"
"07/01/2010","2,637.50","2,393.95","2,656.41","2,319.74","190.75B","9.97%"
"08/01/2010","2,638.80","2,635.81","2,701.93","2,564.84","240.95B","0.05%"
"09/01/2010","2,655.66","2,641.05","2,704.93","2,573.63","204.53B","0.64%"
"10/01/2010","2,978.83","2,681.25","3,073.38","2,677.99","297.01B","12.17%"
"11/01/2010","2,820.18","2,986.89","3,186.72","2,758.92","353.40B","-5.33%"
"12/01/2010","2,808.08","2,810.54","2,939.05","2,721.48","211.97B","-0.43%"
"01/01/2011","2,790.69","2,825.33","2,868.01","2,661.45","172.83B","-0.62%"
"02/01/2011","2,905.05","2,795.07","2,944.41","2,760.18","175.65B","4.10%"
"03/01/2011","2,928.11","2,906.28","3,012.04","2,850.94","294.10B","0.79%"
"04/01/2011","2,911.51","2,932.48","3,067.46","2,871.01","230.99B","-0.57%"
"05/01/2011","2,743.47","2,911.51","2,933.46","2,689.21","178.51B","-5.77%"
"06/01/2011","2,762.08","2,737.06","2,774.37","2,610.99","162.70B","0.68%"
"07/01/2011","2,701.73","2,767.83","2,826.96","2,677.12","197.20B","-2.18%"
"08/01/2011","2,567.34","2,697.57","2,712.89","2,437.68","180.20B","-4.97%"
"09/01/2011","2,359.22","2,569.80","2,584.80","2,348.22","119.03B","-8.11%"
"10/01/2011","2,468.25","2,363.08","2,483.76","2,307.15","120.18B","4.62%"
"11/01/2011","2,333.41","2,450.33","2,536.78","2,319.44","164.17B","-5.46%"
"12/01/2011","2,199.42","2,392.48","2,423.56","2,134.02","115.45B","-5.74%"
"01/01/2012","2,292.61","2,212.00","2,324.49","2,132.63","104.56B","4.24%"
"02/01/2012","2,428.49","2,288.07","2,478.38","2,263.34","195.23B","5.93%"
"03/01/2012","2,262.79","2,418.79","2,476.22","2,242.34","208.95B","-6.82%"
"04/01/2012","2,396.32","2,258.03","2,415.75","2,251.39","163.37B","5.90%"
"05/01/2012","2,372.23","2,421.08","2,453.73","2,309.07","199.12B","-1.01%"
"06/01/2012","2,225.43","2,373.22","2,388.09","2,188.72","127.61B","-6.19%"
"07/01/2012","2,103.63","2,234.32","2,244.83","2,100.25","134.91B","-5.47%"
"08/01/2012","2,047.52","2,101.72","2,176.80","2,032.54","136.40B","-2.67%"
"09/01/2012","2,086.17","2,044.82","2,145.00","1,999.48","143.28B","1.89%"
"10/01/2012","2,068.88","2,084.85","2,138.03","2,053.09","123.13B","-0.83%"
"11/01/2012","1,980.12","2,070.02","2,123.33","1,959.33","124.52B","-4.29%"
"12/01/2012","2,269.13","1,977.25","2,269.51","1,949.46","224.52B","14.60%"
"01/01/2013","2,385.42","2,289.51","2,391.82","2,234.95","267.19B","5.13%"
"02/01/2013","2,365.59","2,377.41","2,444.80","2,289.89","193.56B","-0.83%"
"03/01/2013","2,236.62","2,364.54","2,369.65","2,228.81","232.60B","-5.45%"
"04/01/2013","2,177.91","2,229.46","2,253.42","2,165.78","149.71B","-2.62%"
"05/01/2013","2,300.59","2,170.78","2,334.33","2,161.14","229.49B","5.63%"
"06/01/2013","1,979.21","2,300.21","2,313.43","1,849.65","155.24B","-13.97%"
"07/01/2013","1,993.80","1,965.99","2,092.87","1,946.37","216.50B","0.74%"
"08/01/2013","2,098.38","2,000.82","2,198.85","1,997.06","248.95B","5.25%"
"09/01/2013","2,174.66","2,104.09","2,270.27","2,078.46","299.95B","3.64%"
"10/01/2013","2,141.61","2,171.90","2,242.98","2,093.20","237.74B","-1.52%"
"11/01/2013","2,220.50","2,139.88","2,234.39","2,078.99","218.79B","3.68%"
"12/01/2013","2,115.98","2,203.12","2,260.87","2,068.54","207.13B","-4.71%"
"01/01/2014","2,033.08","2,112.13","2,113.11","1,984.82","156.36B","-3.92%"
"02/01/2014","2,056.30","2,022.32","2,177.98","2,014.38","205.12B","1.14%"
"03/01/2014","2,033.31","2,052.08","2,079.55","1,974.38","231.30B","-1.12%"
"04/01/2014","2,026.36","2,031.00","2,146.67","1,997.64","206.74B","-0.34%"
"05/01/2014","2,039.21","2,022.18","2,061.06","1,991.06","151.25B","0.63%"
"06/01/2014","2,048.33","2,039.20","2,087.32","2,010.53","159.12B","0.45%"
"07/01/2014","2,201.56","2,051.22","2,202.13","2,033.00","298.10B","7.48%"
"08/01/2014","2,217.20","2,194.17","2,248.94","2,180.60","334.38B","0.71%"
"09/01/2014","2,363.87","2,220.13","2,365.49","2,217.68","419.10B","6.62%"
"10/01/2014","2,420.18","2,368.58","2,423.60","2,279.84","369.73B","2.38%"
"11/01/2014","2,682.83","2,425.22","2,683.18","2,401.75","569.13B","10.85%"
"12/01/2014","3,234.68","2,691.72","3,239.36","2,665.69","1,138.35B","20.57%"
"01/01/2015","3,210.36","3,258.63","3,406.79","3,095.07","703.74B","-0.75%"
"02/01/2015","3,310.30","3,148.14","3,324.55","3,049.11","361.56B","3.11%"
"03/01/2015","3,747.90","3,332.72","3,835.57","3,198.37","944.25B","13.22%"
"04/01/2015","4,441.66","3,748.34","4,572.39","3,742.21","1,267.74B","18.51%"
"05/01/2015","4,611.74","4,441.34","4,986.50","4,099.04","1,066.49B","3.83%"
"06/01/2015","4,277.22","4,633.10","5,178.19","3,847.88","1,287.06B","-7.25%"
"07/01/2015","3,663.73","4,214.15","4,317.05","3,373.54","1,319.36B","-14.34%"
"08/01/2015","3,205.99","3,614.99","4,006.34","2,850.71","871.93B","-12.49%"
"09/01/2015","3,052.78","3,157.83","3,256.74","2,983.54","536.25B","-4.78%"
"10/01/2015","3,382.56","3,156.07","3,457.52","3,133.13","545.26B","10.80%"
"11/01/2015","3,445.40","3,337.58","3,678.27","3,302.18","706.58B","1.86%"
"12/01/2015","3,539.18","3,442.44","3,684.57","3,399.28","536.82B","2.72%"
"01/01/2016","2,737.60","3,536.59","3,538.69","2,638.30","400.78B","-22.65%"
"02/01/2016","2,687.98","2,730.98","2,933.96","2,638.96","301.33B","-1.81%"
"03/01/2016","3,003.92","2,688.38","3,028.32","2,668.76","508.46B","11.75%"
"04/01/2016","2,938.32","2,997.09","3,097.16","2,905.05","378.70B","-2.18%"
"05/01/2016","2,916.62","2,940.39","3,004.42","2,780.76","285.38B","-0.74%"
"06/01/2016","2,929.61","2,917.15","2,945.94","2,807.60","317.59B","0.45%"
"07/01/2016","2,979.34","2,931.80","3,069.05","2,922.52","401.17B","1.70%"
"08/01/2016","3,085.49","2,971.95","3,140.44","2,931.96","395.62B","3.56%"
"09/01/2016","3,004.70","3,083.96","3,105.68","2,969.13","279.58B","-2.62%"
"10/01/2016","3,100.49","3,020.46","3,137.03","3,014.62","278.31B","3.19%"
"11/01/2016","3,250.03","3,101.66","3,301.21","3,094.10","520.08B","4.82%"
"12/01/2016","3,103.64","3,257.03","3,279.71","3,068.42","396.59B","-4.50%"
"01/01/2017","3,159.17","3,105.31","3,174.58","3,044.29","275.95B","1.79%"
"02/01/2017","3,241.73","3,160.08","3,264.08","3,132.03","339.80B","2.61%"
"03/01/2017","3,222.51","3,240.07","3,283.24","3,193.16","411.76B","-0.59%"
"04/01/2017","3,154.66","3,235.66","3,295.19","3,097.33","378.95B","-2.11%"
"05/01/2017","3,117.18","3,147.23","3,154.78","3,016.53","322.80B","-1.19%"
"06/01/2017","3,192.43","3,108.42","3,193.46","3,078.79","320.47B","2.41%"
"07/01/2017","3,273.03","3,192.00","3,276.95","3,139.50","418.76B","2.52%"
"08/01/2017","3,360.81","3,274.37","3,376.65","3,200.75","505.99B","2.68%"
"09/01/2017","3,348.94","3,365.99","3,391.64","3,332.60","423.26B","-0.35%"
"10/01/2017","3,393.34","3,403.25","3,421.10","3,357.28","270.67B","1.33%"
"11/01/2017","3,317.19","3,393.97","3,450.49","3,300.78","398.24B","-2.24%"
"12/01/2017","3,307.17","3,315.10","3,324.52","3,254.18","294.12B","-0.30%"
"01/01/2018","3,480.83","3,314.03","3,587.03","3,314.03","479.78B","5.25%"
"02/01/2018","3,259.41","3,478.67","3,495.09","3,062.74","288.90B","-6.36%"
"03/01/2018","3,168.90","3,235.09","3,333.88","3,091.46","370.41B","-2.78%"
"04/01/2018","3,082.23","3,169.78","3,220.85","3,041.63","269.90B","-2.73%"
"05/01/2018","3,095.47","3,087.41","3,219.74","3,041.00","297.93B","0.43%"
"06/01/2018","2,847.42","3,084.75","3,128.72","2,782.38","262.40B","-8.01%"
"07/01/2018","2,876.40","2,841.58","2,915.30","2,691.02","304.91B","1.02%"
"08/01/2018","2,725.25","2,882.51","2,897.40","2,653.11","282.14B","-5.25%"
"09/01/2018","2,821.35","2,716.40","2,827.34","2,644.30","214.84B","3.53%"
"10/01/2018","2,602.78","2,768.21","2,771.94","2,449.20","274.04B","-7.75%"
"11/01/2018","2,588.19","2,617.03","2,703.51","2,555.32","405.28B","-0.56%"
"12/01/2018","2,493.90","2,647.13","2,666.08","2,462.84","257.51B","-3.64%"
