"Date","Price","Open","High","Low","Change %"
"May 94","7.435","7.435","7.435","7.435","1.78%"
"Jun 94","7.615","7.615","7.615","7.615","2.42%"
"Jul 94","7.394","7.394","7.394","7.394","-2.90%"
"Aug 94","7.452","7.452","7.452","7.452","0.78%"
"Sep 94","7.816","7.816","7.816","7.816","4.88%"
"Oct 94","7.976","7.976","7.976","7.976","2.05%"
"Nov 94","8.000","8.000","8.000","8.000","0.30%"
"Dec 94","7.882","7.882","7.882","7.882","-1.48%"
"Jan 95","7.697","7.697","7.697","7.697","-2.35%"
"Feb 95","7.444","7.444","7.444","7.444","-3.29%"
"Mar 95","7.433","7.433","7.433","7.433","-0.15%"
"Apr 95","7.338","7.338","7.338","7.338","-1.28%"
"May 95","6.651","6.651","6.651","6.651","-9.36%"
"Jun 95","6.622","6.622","6.622","6.622","-0.44%"
"Jul 95","6.844","6.844","6.844","6.844","3.35%"
"Aug 95","6.650","6.650","6.650","6.650","-2.83%"
"Sep 95","6.507","6.507","6.507","6.507","-2.15%"
"Oct 95","6.332","6.332","6.332","6.332","-2.69%"
"Nov 95","6.132","6.132","6.132","6.132","-3.16%"
"Dec 95","5.949","5.949","5.949","5.949","-2.98%"
"Jan 96","6.027","6.027","6.027","6.027","1.31%"
"Feb 96","6.467","6.467","6.467","6.467","7.30%"
"Mar 96","6.674","6.674","6.674","6.674","3.20%"
"Apr 96","6.912","6.912","6.912","6.912","3.57%"
"May 96","6.988","6.988","6.988","6.988","1.10%"
"Jun 96","6.895","6.895","6.895","6.895","-1.33%"
"Jul 96","6.977","6.977","6.977","6.977","1.19%"
"Aug 96","7.120","7.120","7.120","7.120","2.05%"
"Sep 96","6.923","6.923","6.923","6.923","-2.77%"
"Oct 96","6.645","6.645","6.645","6.645","-4.02%"
"Nov 96","6.359","6.359","6.359","6.359","-4.30%"
"Dec 96","6.644","6.644","6.644","6.644","4.48%"
"Jan 97","6.786","6.786","6.786","6.786","2.14%"
"Feb 97","6.804","6.804","6.804","6.804","0.27%"
"Mar 97","7.098","7.098","7.098","7.098","4.32%"
"Apr 97","6.959","6.959","6.959","6.959","-1.96%"
"May 97","6.908","6.908","6.908","6.908","-0.73%"
"Jun 97","6.787","6.787","6.787","6.787","-1.75%"
"Jul 97","6.299","6.299","6.299","6.299","-7.19%"
"Aug 97","6.608","6.608","6.608","6.608","4.91%"
"Sep 97","6.398","6.398","6.398","6.398","-3.18%"
"Oct 97","6.142","6.142","6.142","6.142","-4.00%"
"Nov 97","6.061","6.061","6.061","6.061","-1.32%"
"Dec 97","5.920","5.920","5.920","5.920","-2.33%"
"Jan 98","5.807","5.807","5.807","5.807","-1.91%"
"Feb 98","5.926","5.926","5.926","5.926","2.05%"
"Mar 98","5.935","5.935","5.935","5.935","0.15%"
"Apr 98","6.081","6.081","6.081","6.081","2.46%"
"May 98","5.802","5.802","5.802","5.802","-4.59%"
"Jun 98","5.630","5.630","5.630","5.630","-2.96%"
"Jul 98","5.713","5.713","5.713","5.713","1.47%"
"Aug 98","5.258","5.258","5.258","5.258","-7.96%"
"Sep 98","4.978","4.978","4.978","4.978","-5.33%"
"Oct 98","5.153","5.153","5.153","5.153","3.52%"
"Nov 98","5.074","5.074","5.074","5.074","-1.53%"
"Dec 98","5.096","5.096","5.096","5.096","0.43%"
"Jan 99","5.088","5.088","5.088","5.088","-0.16%"
"Feb 99","5.580","5.580","5.580","5.580","9.67%"
"Mar 99","5.625","5.625","5.625","5.625","0.81%"
"Apr 99","5.662","5.662","5.662","5.662","0.66%"
"May 99","5.830","5.830","5.830","5.830","2.97%"
"Jun 99","5.964","5.964","5.964","5.964","2.30%"
"Jul 99","6.107","6.107","6.107","6.107","2.40%"
"Aug 99","6.066","6.066","6.066","6.066","-0.67%"
"Sep 99","6.049","6.049","6.049","6.049","-0.28%"
"Oct 99","6.166","6.166","6.166","6.166","1.93%"
"Nov 99","6.288","6.288","6.288","6.288","1.98%"
"Dec 99","6.482","6.482","6.482","6.482","3.09%"
"Jan 00","6.488","6.488","6.488","6.488","0.09%"
"Feb 00","6.135","6.135","6.135","6.135","-5.44%"
"Mar 00","5.831","5.831","5.831","5.831","-4.96%"
"Apr 00","5.964","5.964","5.964","5.964","2.28%"
"May 00","6.000","6.000","6.000","6.000","0.60%"
"Jun 00","5.898","5.898","5.898","5.898","-1.70%"
"Jul 00","5.783","5.783","5.783","5.783","-1.95%"
"Aug 00","5.665","5.665","5.665","5.665","-2.04%"
"Sep 00","5.888","5.888","5.888","5.888","3.94%"
"Oct 00","5.787","5.787","5.787","5.787","-1.72%"
"Nov 00","5.609","5.609","5.609","5.609","-3.08%"
"Dec 00","5.456","5.456","5.456","5.456","-2.73%"
"Jan 01","5.504","5.504","5.504","5.504","0.88%"
"Feb 01","5.315","5.315","5.315","5.315","-3.43%"
"Mar 01","5.445","5.445","5.445","5.445","2.45%"
"Apr 01","5.786","5.786","5.786","5.786","6.26%"
"May 01","5.756","5.756","5.756","5.756","-0.52%"
"Jun 01","5.761","5.761","5.761","5.761","0.09%"
"Jul 01","5.526","5.526","5.526","5.526","-4.08%"
"Aug 01","5.371","5.371","5.371","5.371","-2.80%"
"Sep 01","5.422","5.422","5.422","5.422","0.95%"
"Oct 01","4.872","4.872","4.872","4.872","-10.14%"
"Nov 01","5.286","5.286","5.286","5.286","8.50%"
"Dec 01","5.469","5.469","5.469","5.469","3.46%"
"Jan 02","5.438","5.438","5.438","5.438","-0.57%"
"Feb 02","5.419","5.419","5.419","5.419","-0.35%"
"Mar 02","5.801","5.801","5.801","5.801","7.05%"
"Apr 02","5.596","5.596","5.596","5.596","-3.53%"
"May 02","5.617","5.617","5.617","5.617","0.38%"
"Jun 02","5.514","5.514","5.514","5.514","-1.83%"
"Jul 02","5.308","5.308","5.308","5.308","-3.74%"
"Aug 02","4.928","4.928","4.928","4.928","-7.16%"
"Sep 02","4.670","4.670","4.670","4.670","-5.24%"
"Oct 02","4.990","4.990","4.990","4.990","6.85%"
"Nov 02","5.042","5.042","5.042","5.042","1.04%"
"Dec 02","4.782","4.782","4.782","4.782","-5.16%"
"Jan 03","4.840","4.840","4.840","4.840","1.21%"
"Feb 03","4.693","4.693","4.693","4.693","-3.04%"
"Mar 03","4.835","4.835","4.835","4.835","3.03%"
"Apr 03","4.785","4.785","4.785","4.785","-1.03%"
"May 03","4.378","4.378","4.378","4.378","-8.51%"
"Jun 03","4.559","4.559","4.559","4.559","4.13%"
"Jul 03","5.338","5.338","5.338","5.338","17.09%"
"Aug 03","5.220","5.220","5.220","5.220","-2.21%"
"Sep 03","4.873","4.873","4.873","4.873","-6.65%"
"Oct 03","5.131","5.131","5.131","5.131","5.29%"
"Nov 03","5.062","5.062","5.062","5.062","-1.34%"
"Dec 03","5.072","5.072","5.072","5.072","0.20%"
"Jan 04","4.954","4.954","4.954","4.954","-2.33%"
"Feb 04","4.841","4.841","4.841","4.841","-2.28%"
"Mar 04","4.770","4.770","4.770","4.770","-1.47%"
"Apr 04","5.270","5.270","5.270","5.270","10.48%"
"May 04","5.318","5.318","5.318","5.318","0.91%"
"Jun 04","5.290","5.290","5.290","5.290","-0.53%"
"Jul 04","5.199","5.199","5.199","5.199","-1.72%"
"Aug 04","4.916","4.916","4.916","4.916","-5.44%"
"Sep 04","4.842","4.842","4.842","4.842","-1.51%"
"Oct 04","4.789","4.789","4.789","4.789","-1.09%"
"Nov 04","4.959","4.959","4.959","4.959","3.55%"
"Dec 04","4.823","4.823","4.823","4.823","-2.74%"
"Jan 05","4.588","4.588","4.588","4.588","-4.87%"
"Feb 05","4.721","4.721","4.721","4.721","2.90%"
"Mar 05","4.760","4.760","4.760","4.760","0.83%"
"Apr 05","4.515","4.515","4.515","4.515","-5.15%"
"May 05","4.323","4.323","4.323","4.323","-4.25%"
"Jun 05","4.194","4.194","4.194","4.194","-2.98%"
"Jul 05","4.473","4.473","4.473","4.473","6.65%"
"Aug 05","4.258","4.258","4.258","4.258","-4.81%"
"Sep 05","4.571","4.571","4.571","4.571","7.35%"
"Oct 05","4.752","4.752","4.752","4.752","3.96%"
"Nov 05","4.705","4.705","4.705","4.705","-0.99%"
"Dec 05","4.541","4.541","4.541","4.541","-3.49%"
"Jan 06","4.684","4.684","4.684","4.684","3.15%"
"Feb 06","4.514","4.680","4.737","4.461","-3.63%"
"Mar 06","4.894","4.508","4.923","4.505","8.42%"
"Apr 06","5.165","4.893","5.226","4.870","5.54%"
"May 06","5.224","5.163","5.318","5.074","1.14%"
"Jun 06","5.189","5.223","5.290","4.997","-0.67%"
"Jul 06","5.070","5.189","5.294","5.052","-2.29%"
"Aug 06","4.879","5.070","5.126","4.878","-3.77%"
"Sep 06","4.764","4.873","4.980","4.683","-2.36%"
"Oct 06","4.718","4.767","4.976","4.712","-0.97%"
"Nov 06","4.563","4.684","4.814","4.559","-3.29%"
"Dec 06","4.811","4.566","4.846","4.526","5.44%"
"Jan 07","4.911","4.815","5.007","4.687","2.08%"
"Feb 07","4.690","4.916","4.948","4.574","-4.50%"
"Mar 07","4.842","4.678","4.857","4.593","3.24%"
"Apr 07","4.816","4.844","4.946","4.794","-0.54%"
"May 07","5.011","4.813","5.052","4.761","4.05%"
"Jun 07","5.126","5.013","5.442","4.997","2.29%"
"Jul 07","4.896","5.129","5.293","4.896","-4.49%"
"Aug 07","4.827","4.903","5.070","4.814","-1.41%"
"Sep 07","4.839","4.828","4.977","4.619","0.25%"
"Oct 07","4.745","4.835","4.930","4.625","-1.94%"
"Nov 07","4.383","4.748","4.783","4.234","-7.63%"
"Dec 07","4.462","4.389","4.688","4.302","1.80%"
"Jan 08","4.324","4.462","4.489","4.100","-3.09%"
"Feb 08","4.410","4.341","4.721","4.276","1.99%"
"Mar 08","4.300","4.424","4.618","4.158","-2.49%"
"Apr 08","4.474","4.317","4.637","4.277","4.05%"
"May 08","4.725","4.473","4.808","4.423","5.61%"
"Jun 08","4.523","4.718","4.814","4.495","-4.28%"
"Jul 08","4.575","4.518","4.719","4.405","1.15%"
"Aug 08","4.426","4.580","4.709","4.365","-3.26%"
"Sep 08","4.315","4.425","4.477","3.896","-2.51%"
"Oct 08","4.372","4.231","4.398","3.882","1.32%"
"Nov 08","3.438","4.371","4.400","3.435","-21.36%"
"Dec 08","2.680","3.491","3.491","2.514","-22.05%"
"Jan 09","3.608","2.685","3.635","2.620","34.63%"
"Feb 09","3.708","3.605","3.764","3.406","2.77%"
"Mar 09","3.537","3.707","3.847","3.346","-4.61%"
"Apr 09","4.039","3.537","4.092","3.487","14.19%"
"May 09","4.332","4.034","4.663","4.026","7.25%"
"Jun 09","4.331","4.365","4.842","4.265","-0.02%"
"Jul 09","4.302","4.330","4.657","4.156","-0.67%"
"Aug 09","4.181","4.327","4.718","4.163","-2.81%"
"Sep 09","4.048","4.180","4.392","4.017","-3.18%"
"Oct 09","4.229","4.059","4.388","3.891","4.47%"
"Nov 09","4.196","4.248","4.479","4.159","-0.78%"
"Dec 09","4.635","4.200","4.734","4.190","10.46%"
"Jan 10","4.493","4.661","4.743","4.476","-3.06%"
"Feb 10","4.559","4.505","4.774","4.486","1.47%"
"Mar 10","4.714","4.566","4.804","4.538","3.40%"
"Apr 10","4.521","4.721","4.858","4.520","-4.09%"
"May 10","4.216","4.527","4.588","3.968","-6.74%"
"Jun 10","3.894","4.216","4.320","3.889","-7.63%"
"Jul 10","3.991","3.899","4.138","3.826","2.47%"
"Aug 10","3.520","3.999","4.091","3.462","-11.81%"
"Sep 10","3.687","3.524","3.960","3.520","4.75%"
"Oct 10","3.984","3.690","4.075","3.637","8.06%"
"Nov 10","4.112","4.008","4.424","3.861","3.23%"
"Dec 10","4.336","4.128","4.625","4.108","5.44%"
"Jan 11","4.573","4.349","4.645","4.252","5.47%"
"Feb 11","4.491","4.576","4.791","4.483","-1.79%"
"Mar 11","4.510","4.513","4.678","4.318","0.42%"
"Apr 11","4.398","4.509","4.678","4.387","-2.50%"
"May 11","4.221","4.405","4.425","4.202","-4.01%"
"Jun 11","4.377","4.231","4.451","4.131","3.67%"
"Jul 11","4.124","4.374","4.416","4.104","-5.78%"
"Aug 11","3.611","4.140","4.204","3.341","-12.44%"
"Sep 11","2.914","3.605","3.654","2.739","-19.30%"
"Oct 11","3.131","2.921","3.489","2.694","7.43%"
"Nov 11","3.055","3.148","3.201","2.816","-2.43%"
"Dec 11","2.891","3.069","3.161","2.778","-5.36%"
"Jan 12","2.938","2.891","3.182","2.879","1.63%"
"Feb 12","3.082","2.941","3.234","2.939","4.88%"
"Mar 12","3.343","3.094","3.492","3.059","8.47%"
"Apr 12","3.114","3.363","3.445","3.057","-6.83%"
"May 12","2.641","3.118","3.169","2.585","-15.21%"
"Jun 12","2.754","2.654","2.854","2.510","4.29%"
"Jul 12","2.550","2.759","2.761","2.443","-7.40%"
"Aug 12","2.668","2.550","2.984","2.508","4.64%"
"Sep 12","2.823","2.695","3.121","2.654","5.79%"
"Oct 12","2.859","2.814","3.023","2.796","1.29%"
"Nov 12","2.810","2.864","2.963","2.695","-1.72%"
"Dec 12","2.952","2.811","3.036","2.745","5.05%"
"Jan 13","3.168","2.952","3.222","2.952","7.32%"
"Feb 13","3.090","3.181","3.254","3.030","-2.49%"
"Mar 13","3.104","3.086","3.286","3.037","0.46%"
"Apr 13","2.880","3.140","3.140","2.823","-7.21%"
"May 13","3.278","2.873","3.370","2.810","13.83%"
"Jun 13","3.499","3.306","3.652","3.169","6.75%"
"Jul 13","3.646","3.507","3.793","3.418","4.18%"
"Aug 13","3.716","3.650","3.940","3.602","1.93%"
"Sep 13","3.693","3.741","3.922","3.642","-0.64%"
"Oct 13","3.639","3.688","3.804","3.565","-1.46%"
"Nov 13","3.817","3.643","3.938","3.637","4.90%"
"Dec 13","3.964","3.825","4.001","3.779","3.86%"
"Jan 14","3.599","3.965","3.983","3.594","-9.20%"
"Feb 14","3.584","3.614","3.743","3.525","-0.43%"
"Mar 14","3.560","3.558","3.752","3.493","-0.67%"
"Apr 14","3.457","3.563","3.654","3.418","-2.90%"
"May 14","3.327","3.471","3.503","3.266","-3.76%"
"Jun 14","3.362","3.333","3.499","3.324","1.04%"
"Jul 14","3.319","3.362","3.516","3.217","-1.26%"
"Aug 14","3.084","3.320","3.370","3.059","-7.09%"
"Sep 14","3.202","3.092","3.391","3.089","3.84%"
"Oct 14","3.066","3.210","3.276","2.673","-4.25%"
"Nov 14","2.893","3.041","3.133","2.889","-5.64%"
"Dec 14","2.750","2.897","3.017","2.670","-4.97%"
"Jan 15","2.223","2.776","2.786","2.221","-19.15%"
"Feb 15","2.593","2.231","2.747","2.230","16.67%"
"Mar 15","2.540","2.600","2.870","2.444","-2.04%"
"Apr 15","2.744","2.542","2.813","2.441","8.03%"
"May 15","2.883","2.751","3.128","2.747","5.04%"
"Jun 15","3.119","2.888","3.256","2.864","8.22%"
"Jul 15","2.908","3.134","3.250","2.895","-6.76%"
"Aug 15","2.960","2.919","2.965","2.624","1.78%"
"Sep 15","2.854","2.955","3.092","2.841","-3.60%"
"Oct 15","2.925","2.855","2.988","2.749","2.48%"
"Nov 15","2.974","2.915","3.139","2.909","1.68%"
"Dec 15","3.015","2.979","3.114","2.866","1.39%"
"Jan 16","2.747","3.037","3.038","2.711","-8.90%"
"Feb 16","2.616","2.757","2.781","2.380","-4.78%"
"Mar 16","2.612","2.622","2.759","2.586","-0.14%"
"Apr 16","2.680","2.623","2.764","2.511","2.59%"
"May 16","2.651","2.677","2.728","2.546","-1.07%"
"Jun 16","2.289","2.647","2.658","2.247","-13.66%"
"Jul 16","2.177","2.285","2.360","2.089","-4.91%"
"Aug 16","2.231","2.190","2.340","2.188","2.49%"
"Sep 16","2.318","2.233","2.500","2.206","3.94%"
"Oct 16","2.580","2.318","2.639","2.305","11.28%"
"Nov 16","3.044","2.592","3.091","2.522","18.01%"
"Dec 16","3.063","3.048","3.215","3.008","0.60%"
"Jan 17","3.070","3.054","3.131","2.902","0.25%"
"Feb 17","2.998","3.065","3.127","2.945","-2.37%"
"Mar 17","3.012","3.007","3.215","2.960","0.47%"
"Apr 17","2.958","3.015","3.035","2.824","-1.79%"
"May 17","2.866","2.951","3.059","2.856","-3.09%"
"Jun 17","2.834","2.868","2.893","2.682","-1.13%"
"Jul 17","2.901","2.849","2.946","2.796","2.38%"
"Aug 17","2.727","2.905","2.930","2.687","-6.01%"
"Sep 17","2.866","2.731","2.904","2.636","5.09%"
"Oct 17","2.875","2.865","2.980","2.801","0.34%"
"Nov 17","2.832","2.879","2.899","2.738","-1.50%"
"Dec 17","2.739","2.828","2.884","2.678","-3.29%"
"Jan 18","2.941","2.744","2.994","2.744","7.35%"
"Feb 18","3.128","2.947","3.233","2.938","6.36%"
"Mar 18","2.972","3.129","3.178","2.968","-4.97%"
"Apr 18","3.124","2.991","3.219","2.956","5.10%"
"May 18","3.024","3.125","3.264","2.954","-3.18%"
"Jun 18","2.990","3.025","3.152","2.954","-1.15%"
"Jul 18","3.081","2.991","3.116","2.924","3.06%"
"Aug 18","3.019","3.081","3.148","2.960","-2.02%"
"Sep 18","3.208","3.030","3.249","3.020","6.26%"
"Oct 18","3.396","3.210","3.446","3.196","5.86%"
"Nov 18","3.294","3.402","3.467","3.278","-3.01%"
"Dec 18","3.020","3.324","3.335","2.957","-8.32%"
"Jan 19","2.997","3.016","3.109","2.888","-0.75%"
"Feb 19","3.082","3.006","3.101","2.969","2.82%"
"Mar 19","2.816","3.083","3.137","2.791","-8.61%"
"Apr 19","2.930","2.833","3.011","2.831","4.02%"
"May 19","2.571","2.936","2.962","2.567","-12.25%"
"Jun 19","2.533","2.566","2.656","2.480","-1.45%"
"Jul 19","2.521","2.558","2.677","2.456","-0.51%"
"Aug 19","1.963","2.531","2.559","1.905","-22.11%"
"Sep 19","2.114","1.975","2.386","1.909","7.68%"
"Oct 19","2.173","2.118","2.352","1.998","2.81%"
"Nov 19","2.203","2.180","2.444","2.167","1.34%"
"Dec 19","2.389","2.221","2.393","2.142","8.46%"
"Jan 20","1.997","2.395","2.419","1.992","-16.41%"
"Feb 20","1.684","2.006","2.159","1.638","-15.67%"
"Mar 20","1.316","1.642","1.943","0.702","-21.85%"
"Apr 20","1.293","1.327","1.417","1.126","-1.78%"
"May 20","1.411","1.274","1.485","1.230","9.14%"
"Jun 20","1.413","1.400","1.762","1.356","0.12%"
"Jul 20","1.196","1.412","1.480","1.176","-15.37%"
"Aug 20","1.476","1.199","1.577","1.165","23.45%"
"Sep 20","1.454","1.482","1.516","1.320","-1.46%"
"Oct 20","1.658","1.462","1.690","1.425","14.02%"
"Nov 20","1.569","1.637","1.767","1.481","-5.38%"
"Dec 20","1.646","1.574","1.750","1.562","4.91%"
"Jan 21","1.835","1.662","1.915","1.638","11.49%"
"Feb 21","2.154","1.840","2.401","1.826","17.37%"
"Mar 21","2.415","2.147","2.518","2.138","12.12%"
"Apr 21","2.298","2.410","2.426","2.207","-4.85%"
"May 21","2.263","2.298","2.424","2.158","-1.52%"
"Jun 21","2.088","2.291","2.330","1.929","-7.72%"
"Jul 21","1.895","2.091","2.106","1.780","-9.27%"
"Aug 21","1.928","1.908","2.037","1.810","1.73%"
"Sep 21","2.050","1.936","2.110","1.809","6.34%"
"Oct 21","1.939","2.063","2.177","1.923","-5.41%"
"Nov 21","1.803","1.952","2.049","1.776","-7.04%"
"Dec 21","1.905","1.819","1.971","1.667","5.70%"
"Jan 22","2.116","1.903","2.216","1.902","11.04%"
"Feb 22","2.159","2.116","2.388","2.061","2.05%"
"Mar 22","2.453","2.176","2.645","2.069","13.61%"
"Apr 22","2.996","2.460","3.032","2.415","22.15%"
"May 22","3.056","3.000","3.309","2.924","1.99%"
"Jun 22","3.184","3.060","3.494","3.030","4.21%"
"Jul 22","3.012","3.195","3.278","2.951","-5.41%"
"Aug 22","3.299","3.024","3.330","2.855","9.54%"
"Sep 22","3.781","3.301","3.905","3.296","14.58%"
"Oct 22","4.163","3.768","4.425","3.634","10.11%"
"Nov 22","3.745","4.179","4.349","3.685","-10.03%"
"Dec 22","3.975","3.755","3.990","3.406","6.13%"
"Jan 23","3.635","3.945","3.983","3.490","-8.53%"
"Feb 23","3.925","3.640","3.966","3.504","7.97%"
