"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/1998","445.92","420.23","445.92","384.71","5.42B","6.06%"
"07/01/1998","481.72","445.16","492.22","441.81","6.95B","8.03%"
"08/01/1998","342.44","481.79","482.34","323.24","4.28B","-28.91%"
"09/01/1998","276.15","342.08","342.08","255.46","5.13B","-19.36%"
"10/01/1998","300.77","276.59","351.13","255.97","5.08B","8.92%"
"11/01/1998","386.27","301.20","436.79","301.20","8.97B","28.43%"
"12/01/1998","398.04","385.92","414.50","373.99","4.56B","3.05%"
"01/01/1999","411.93","393.96","462.12","376.30","3.34B","3.49%"
"02/01/1999","396.09","412.21","417.76","393.21","2.45B","-3.85%"
"03/01/1999","393.62","396.05","399.30","370.64","2.67B","-0.62%"
"04/01/1999","495.22","393.62","528.55","392.03","9.34B","25.81%"
"05/01/1999","585.24","495.19","626.09","495.19","21.68B","18.18%"
"06/01/1999","662.02","585.34","720.05","567.96","28.98B","13.12%"
"07/01/1999","597.87","667.83","690.27","567.42","15.73B","-9.69%"
"08/01/1999","567.03","598.16","622.69","550.40","10.74B","-5.16%"
"09/01/1999","547.94","567.03","576.88","503.60","7.62B","-3.37%"
"10/01/1999","593.87","548.34","644.07","548.34","19.27B","8.38%"
"11/01/1999","583.80","594.70","647.51","571.14","12.38B","-1.70%"
"12/01/1999","676.92","583.23","693.53","583.23","13.45B","15.95%"
"01/01/2000","636.37","677.47","707.47","626.30","23.03B","-5.99%"
"02/01/2000","576.54","636.76","642.14","565.35","13.01B","-9.40%"
"03/01/2000","583.28","577.79","599.82","528.20","9.58B","1.17%"
"04/01/2000","526.74","583.55","583.57","510.07","5.18B","-9.69%"
"05/01/2000","454.33","526.83","553.85","441.64","6.79B","-13.75%"
"06/01/2000","515.11","454.99","515.11","440.46","8.52B","13.38%"
"07/01/2000","492.19","514.66","517.88","489.35","8.54B","-4.45%"
"08/01/2000","466.38","492.19","510.16","459.64","12.39B","-5.24%"
"09/01/2000","421.34","466.38","478.94","405.20","8.87B","-9.66%"
"10/01/2000","405.35","421.16","432.50","399.07","10.44B","-3.80%"
"11/01/2000","429.21","406.89","436.12","405.57","7.62B","5.89%"
"12/01/2000","416.32","428.27","438.59","410.94","5.35B","-3.00%"
"01/01/2001","425.61","415.37","425.61","402.38","10.69B","2.23%"
"02/01/2001","428.30","426.27","469.81","420.81","12.02B","0.63%"
"03/01/2001","381.05","426.64","435.38","352.67","12.72B","-11.03%"
"04/01/2001","358.23","381.05","381.26","338.18","10.05B","-5.99%"
"05/01/2001","405.86","359.40","414.14","357.81","14.60B","13.30%"
"06/01/2001","437.62","405.78","440.05","386.50","13.99B","7.83%"
"07/01/2001","444.08","437.31","478.37","426.50","25.34B","1.48%"
"08/01/2001","435.55","443.55","446.14","427.88","13.58B","-1.92%"
"09/01/2001","392.48","435.47","449.27","388.95","11.37B","-9.89%"
"10/01/2001","383.74","392.47","394.98","361.67","8.45B","-2.23%"
"11/01/2001","380.31","383.98","386.34","366.01","8.75B","-0.89%"
"12/01/2001","392.04","380.20","392.04","368.46","6.06B","3.08%"
"01/01/2002","451.64","387.31","453.44","377.70","11.61B","15.20%"
"02/01/2002","453.25","453.17","466.67","428.91","11.92B","0.36%"
"03/01/2002","481.77","452.94","488.13","449.10","21.43B","6.29%"
"04/01/2002","534.06","482.52","557.59","481.01","35.70B","10.85%"
"05/01/2002","530.79","534.11","551.04","495.98","16.48B","-0.61%"
"06/01/2002","505.01","530.82","547.24","498.74","12.42B","-4.86%"
"07/01/2002","463.67","505.14","505.60","439.27","14.31B","-8.19%"
"08/01/2002","443.67","462.94","466.95","437.04","10.05B","-4.31%"
"09/01/2002","419.31","443.03","443.40","401.70","8.28B","-5.49%"
"10/01/2002","369.04","418.47","418.47","323.32","11.60B","-11.99%"
"11/01/2002","390.43","369.70","391.17","360.58","9.71B","5.80%"
"12/01/2002","424.94","390.43","428.62","387.86","6.29B","8.84%"
"01/01/2003","388.44","423.34","423.34","386.81","5.31B","-8.59%"
"02/01/2003","399.22","388.23","404.93","387.95","3.50B","2.78%"
"03/01/2003","398.00","398.74","404.47","377.41","4.99B","-0.31%"
"04/01/2003","450.86","397.04","452.63","393.84","12.60B","13.28%"
"05/01/2003","494.78","452.15","500.61","446.90","11.35B","9.74%"
"06/01/2003","505.50","495.24","524.89","493.27","15.14B","2.17%"
"07/01/2003","507.99","505.47","539.13","496.22","16.14B","0.49%"
"08/01/2003","529.67","508.11","531.75","479.82","21.47B","4.27%"
"09/01/2003","597.65","529.51","606.62","529.51","30.41B","12.83%"
"10/01/2003","625.55","597.61","658.10","597.61","27.29B","4.67%"
"11/01/2003","617.08","624.27","642.41","598.74","8.80B","-1.35%"
"12/01/2003","691.89","617.26","700.96","617.26","23.95B","12.12%"
"01/01/2004","752.93","691.38","788.25","688.00","42.72B","8.82%"
"02/01/2004","761.08","748.49","796.07","725.22","33.41B","1.08%"
"03/01/2004","735.68","760.90","781.23","700.18","27.38B","-3.34%"
"04/01/2004","783.41","735.68","824.51","729.77","31.41B","6.49%"
"05/01/2004","732.52","785.40","786.38","665.96","24.51B","-6.50%"
"06/01/2004","732.40","731.51","732.40","683.92","15.63B","-0.02%"
"07/01/2004","756.98","728.22","772.35","722.75","23.94B","3.36%"
"08/01/2004","754.70","755.14","763.95","728.35","14.07B","-0.30%"
"09/01/2004","820.13","755.96","829.57","755.95","28.41B","8.67%"
"10/01/2004","860.49","820.69","864.62","820.52","32.96B","4.92%"
"11/01/2004","977.77","860.65","977.77","857.57","24.28B","13.63%"
"12/01/2004","1,000.23","977.83","1,007.50","910.99","32.78B","2.30%"
"01/01/2005","1,045.43","1,000.55","1,049.13","994.53","34.67B","4.52%"
"02/01/2005","1,073.83","1,046.10","1,109.48","1,034.15","30.77B","2.72%"
"03/01/2005","1,080.16","1,074.25","1,156.96","1,056.55","49.89B","0.59%"
"04/01/2005","1,029.61","1,081.52","1,121.46","1,011.38","24.50B","-4.68%"
"05/01/2005","1,088.17","1,031.10","1,088.21","1,021.40","18.40B","5.69%"
"06/01/2005","1,122.38","1,087.56","1,148.80","1,079.14","22.34B","3.14%"
"07/01/2005","1,182.30","1,124.30","1,187.79","1,101.99","29.28B","5.34%"
"08/01/2005","1,050.09","1,180.49","1,195.55","951.21","35.76B","-11.18%"
"09/01/2005","1,079.28","1,028.82","1,106.81","1,008.39","20.73B","2.78%"
"10/01/2005","1,066.22","1,055.15","1,109.80","1,053.46","18.42B","-1.21%"
"11/01/2005","1,096.64","1,072.88","1,096.64","1,012.48","10.17B","2.85%"
"12/01/2005","1,162.63","1,095.42","1,185.90","1,087.16","17.61B","6.02%"
"01/01/2006","1,232.32","1,161.98","1,268.63","1,161.30","22.65B","5.99%"
"02/01/2006","1,230.66","1,233.96","1,260.10","1,212.29","22.72B","-0.13%"
"03/01/2006","1,322.97","1,222.81","1,339.82","1,222.21","35.57B","7.50%"
"04/01/2006","1,464.41","1,322.47","1,499.99","1,322.30","34.64B","10.69%"
"05/01/2006","1,330.00","1,468.29","1,553.49","1,272.26","45.52B","-9.18%"
"06/01/2006","1,310.26","1,340.17","1,359.53","1,222.28","19.32B","-1.48%"
"07/01/2006","1,351.65","1,310.58","1,355.18","1,277.60","17.00B","3.16%"
"08/01/2006","1,431.26","1,352.74","1,441.96","1,351.01","24.17B","5.89%"
"09/01/2006","1,534.62","1,431.54","1,534.62","1,417.24","23.91B","7.22%"
"10/01/2006","1,582.63","1,531.98","1,588.53","1,515.46","24.10B","3.13%"
"11/01/2006","1,718.96","1,582.70","1,738.41","1,576.43","36.34B","8.61%"
"12/01/2006","1,805.52","1,720.15","1,814.26","1,719.34","43.14B","5.04%"
"01/01/2007","1,757.26","1,813.45","1,843.35","1,627.76","50.16B","-2.67%"
"02/01/2007","1,740.97","1,765.87","1,824.99","1,664.20","48.30B","-0.93%"
"03/01/2007","1,830.92","1,752.11","1,833.41","1,692.22","44.51B","5.17%"
"04/01/2007","1,999.17","1,837.18","2,021.01","1,837.18","48.68B","9.19%"
"05/01/2007","2,084.32","1,995.17","2,111.83","1,987.88","55.07B","4.26%"
"06/01/2007","2,139.28","2,100.68","2,167.45","2,045.58","51.72B","2.64%"
"07/01/2007","2,348.67","2,140.62","2,405.96","2,140.62","37.69B","9.79%"
"08/01/2007","2,194.34","2,318.70","2,322.80","1,863.37","55.01B","-6.57%"
"09/01/2007","2,359.21","2,194.43","2,385.24","2,192.79","89.14B","7.51%"
"10/01/2007","2,643.49","2,366.61","2,689.92","2,366.61","87.67B","12.05%"
"11/01/2007","2,688.33","2,692.51","2,737.81","2,526.95","80.01B","1.70%"
"12/01/2007","2,745.83","2,703.72","2,818.53","2,629.07","48.02B","2.14%"
"01/01/2008","2,627.25","2,739.59","2,838.48","2,229.82","65.12B","-4.32%"
"02/01/2008","2,721.94","2,657.16","2,773.43","2,573.41","59.25B","3.60%"
"03/01/2008","2,447.30","2,651.88","2,689.66","2,239.73","43.33B","-10.09%"
"04/01/2008","2,304.52","2,463.74","2,465.82","2,167.65","51.48B","-5.83%"
"05/01/2008","2,444.35","2,333.56","2,516.26","2,322.19","62.74B","6.07%"
"06/01/2008","2,349.11","2,447.63","2,461.05","2,316.43","46.08B","-3.90%"
"07/01/2008","2,304.51","2,361.48","2,394.17","2,129.40","43.48B","-1.90%"
"08/01/2008","2,165.94","2,283.02","2,283.02","2,035.59","33.28B","-6.01%"
"09/01/2008","1,832.51","2,157.02","2,168.80","1,592.24","47.69B","-15.39%"
"10/01/2008","1,256.70","1,766.93","1,766.93","1,089.34","34.82B","-31.42%"
"11/01/2008","1,241.54","1,281.51","1,430.72","1,102.67","43.18B","-1.21%"
"12/01/2008","1,355.41","1,240.85","1,376.10","1,177.86","31.99B","9.17%"
"01/01/2009","1,332.67","1,377.45","1,472.46","1,307.53","29.21B","-1.68%"
"02/01/2009","1,285.48","1,330.02","1,360.94","1,281.08","32.88B","-3.54%"
"03/01/2009","1,434.07","1,285.48","1,467.52","1,244.87","31.02B","11.56%"
"04/01/2009","1,722.77","1,434.07","1,728.07","1,434.09","177.35B","20.13%"
"05/01/2009","1,916.83","1,722.77","1,941.79","1,701.99","272.55B","11.26%"
"06/01/2009","2,026.78","1,917.45","2,116.17","1,888.82","166.17B","5.74%"
"07/01/2009","2,323.24","2,026.88","2,332.76","1,992.38","110.92B","14.63%"
"08/01/2009","2,341.54","2,323.85","2,411.90","2,271.21","172.85B","0.79%"
"09/01/2009","2,467.59","2,341.43","2,482.85","2,272.76","68.30B","5.38%"
"10/01/2009","2,367.70","2,467.90","2,559.67","2,235.39","88.98B","-4.05%"
"11/01/2009","2,415.84","2,365.65","2,494.82","2,294.56","98.86B","2.03%"
"12/01/2009","2,534.36","2,416.04","2,542.50","2,413.00","59.96B","4.91%"
"01/01/2010","2,610.80","2,533.95","2,689.78","2,532.90","82.69B","3.02%"
"02/01/2010","2,549.03","2,610.59","2,613.67","2,431.84","58.48B","-2.37%"
"03/01/2010","2,777.30","2,548.83","2,818.94","2,545.89","81.37B","8.96%"
"04/01/2010","2,971.25","2,777.70","2,972.92","2,777.70","105.51B","6.98%"
"05/01/2010","2,796.96","2,971.75","2,996.42","2,502.05","96.97B","-5.87%"
"06/01/2010","2,913.68","2,796.66","2,981.28","2,698.28","91.22B","4.17%"
"07/01/2010","3,069.28","2,912.88","3,104.08","2,860.91","82.11B","5.34%"
"08/01/2010","3,081.88","3,070.28","3,150.16","2,959.75","81.73B","0.41%"
"09/01/2010","3,501.30","3,081.49","3,524.32","3,081.49","105.06B","13.61%"
"10/01/2010","3,635.32","3,501.20","3,667.01","3,501.20","124.57B","3.83%"
"11/01/2010","3,531.21","3,635.52","3,777.92","3,529.85","136.48B","-2.86%"
"12/01/2010","3,703.51","3,530.93","3,788.56","3,530.93","72.00B","4.88%"
"01/01/2011","3,409.17","3,704.44","3,789.47","3,309.62","68.78B","-7.95%"
"02/01/2011","3,470.35","3,411.08","3,521.63","3,336.83","44.00B","1.79%"
"03/01/2011","3,678.67","3,470.63","3,683.47","3,465.60","63.72B","6.00%"
"04/01/2011","3,819.62","3,679.05","3,824.07","3,671.18","64.15B","3.83%"
"05/01/2011","3,836.97","3,819.80","3,872.95","3,760.79","118.84B","0.45%"
"06/01/2011","3,888.57","3,837.18","3,896.16","3,704.58","74.47B","1.34%"
"07/01/2011","4,130.80","3,888.20","4,177.74","3,888.20","99.08B","6.23%"
"08/01/2011","3,841.73","4,131.73","4,195.72","3,590.94","104.32B","-7.00%"
"09/01/2011","3,549.03","3,842.65","4,028.48","3,217.95","70.67B","-7.62%"
"10/01/2011","3,790.85","3,548.12","3,875.11","3,256.44","94.69B","6.81%"
"11/01/2011","3,715.08","3,790.11","3,859.10","3,618.97","60.48B","-2.00%"
"12/01/2011","3,821.99","3,715.44","3,825.96","3,666.25","64.21B","2.88%"
"01/01/2012","3,941.69","3,821.63","4,038.78","3,797.00","74.29B","3.13%"
"02/01/2012","3,985.21","3,941.78","4,040.08","3,838.54","69.48B","1.10%"
"03/01/2012","4,121.55","3,985.03","4,129.33","3,929.19","54.58B","3.42%"
"04/01/2012","4,180.73","4,121.82","4,232.92","4,109.32","81.51B","1.44%"
"05/01/2012","3,832.82","4,181.09","4,234.73","3,810.39","61.15B","-8.32%"
"06/01/2012","3,955.58","3,820.38","3,971.08","3,635.28","58.08B","3.20%"
"07/01/2012","4,142.34","3,976.71","4,149.71","3,963.47","52.12B","4.72%"
"08/01/2012","4,060.33","4,129.81","4,183.03","3,978.08","48.22B","-1.98%"
"09/01/2012","4,262.56","4,052.89","4,272.83","4,047.28","72.58B","4.98%"
"10/01/2012","4,350.29","4,249.69","4,366.86","4,214.52","82.85B","2.06%"
"11/01/2012","4,276.14","4,331.75","4,381.75","4,255.27","70.08B","-1.70%"
"12/01/2012","4,316.69","4,277.19","4,340.26","4,222.13","65.81B","0.95%"
"01/01/2013","4,453.70","4,322.58","4,472.11","4,298.61","77.88B","3.17%"
"02/01/2013","4,795.79","4,458.60","4,795.79","4,457.45","118.63B","7.68%"
"03/01/2013","4,940.99","4,798.49","4,940.99","4,721.32","112.84B","3.03%"
"04/01/2013","5,034.07","4,927.12","5,034.07","4,856.30","101.05B","1.88%"
"05/01/2013","5,068.63","5,020.20","5,251.30","4,907.60","106.72B","0.69%"
"06/01/2013","4,818.90","5,053.54","5,055.83","4,373.38","83.46B","-4.93%"
"07/01/2013","4,610.38","4,757.18","4,815.73","4,403.80","68.43B","-4.33%"
"08/01/2013","4,195.09","4,618.96","4,699.73","3,837.74","66.94B","-9.01%"
"09/01/2013","4,316.18","4,196.72","4,791.77","4,012.68","92.52B","2.89%"
"10/01/2013","4,510.63","4,314.96","4,611.26","4,314.96","73.03B","4.51%"
"11/01/2013","4,256.44","4,473.73","4,518.65","4,202.92","63.11B","-5.64%"
"12/01/2013","4,274.18","4,269.08","4,331.59","4,109.31","55.70B","0.42%"
"01/01/2014","4,418.76","4,294.50","4,510.22","4,161.19","58.07B","3.38%"
"02/01/2014","4,620.22","4,407.00","4,665.27","4,320.78","69.93B","4.56%"
"03/01/2014","4,768.28","4,589.62","4,903.50","4,567.76","87.28B","3.20%"
"04/01/2014","4,840.15","4,796.16","4,933.11","4,721.60","76.67B","1.51%"
"05/01/2014","4,893.91","4,845.34","5,091.32","4,828.22","62.43B","1.11%"
"06/01/2014","4,878.58","4,900.97","4,971.95","4,835.04","59.40B","-0.31%"
"07/01/2014","5,088.80","4,877.65","5,165.42","4,862.42","76.99B","4.31%"
"08/01/2014","5,136.86","5,076.23","5,223.98","5,043.52","71.65B","0.94%"
"09/01/2014","5,137.58","5,159.94","5,262.57","5,082.73","78.63B","0.01%"
"10/01/2014","5,089.55","5,148.57","5,165.39","4,900.72","75.97B","-0.93%"
"11/01/2014","5,149.89","5,102.54","5,157.08","4,965.39","80.04B","1.19%"
"12/01/2014","5,226.95","5,150.38","5,226.95","5,005.27","100.99B","1.50%"
"01/01/2015","5,289.40","5,233.80","5,325.04","5,121.81","110.07B","1.19%"
"02/01/2015","5,450.29","5,277.15","5,464.22","5,254.04","81.35B","3.04%"
"03/01/2015","5,518.67","5,452.83","5,518.67","5,350.47","99.81B","1.25%"
"04/01/2015","5,086.42","5,516.80","5,524.04","5,015.01","90.22B","-7.83%"
"05/01/2015","5,216.38","5,093.33","5,347.13","5,089.42","77.16B","2.55%"
"06/01/2015","4,910.66","5,212.13","5,215.55","4,826.13","68.55B","-5.86%"
"07/01/2015","4,802.53","4,924.07","4,982.91","4,711.49","63.44B","-2.20%"
"08/01/2015","4,509.61","4,778.04","4,868.07","4,111.11","71.84B","-6.10%"
"09/01/2015","4,223.91","4,484.20","4,484.79","4,033.59","70.83B","-6.34%"
"10/01/2015","4,455.18","4,231.41","4,696.16","4,207.80","91.85B","5.48%"
"11/01/2015","4,446.46","4,442.42","4,621.26","4,395.97","59.94B","-0.20%"
"12/01/2015","4,593.01","4,504.22","4,595.51","4,330.76","45.64B","3.30%"
"01/01/2016","4,615.16","4,580.17","4,639.24","4,408.80","53.13B","0.48%"
"02/01/2016","4,770.96","4,620.15","4,803.61","4,545.14","63.65B","3.38%"
"03/01/2016","4,845.37","4,760.24","4,908.26","4,757.80","83.63B","1.56%"
"04/01/2016","4,838.58","4,843.39","4,920.40","4,766.81","86.92B","-0.14%"
"05/01/2016","4,796.87","4,828.96","4,845.12","4,690.56","66.16B","-0.86%"
"06/01/2016","5,016.65","4,801.85","5,033.24","4,754.36","102.55B","4.58%"
"07/01/2016","5,215.99","5,027.62","5,334.12","4,971.58","82.08B","3.97%"
"08/01/2016","5,386.08","5,280.21","5,476.22","5,279.59","130.29B","3.26%"
"09/01/2016","5,364.80","5,368.52","5,474.31","5,128.17","99.83B","-0.40%"
"10/01/2016","5,422.54","5,403.86","5,482.84","5,332.08","208.10B","1.08%"
"11/01/2016","5,148.91","5,430.75","5,491.70","5,043.35","198.64B","-5.05%"
"12/01/2016","5,296.71","5,168.63","5,334.79","5,022.85","127.39B","2.87%"
"01/01/2017","5,294.10","5,290.39","5,360.06","5,228.29","252.89B","-0.05%"
"02/01/2017","5,386.69","5,319.94","5,418.38","5,317.50","331.63B","1.75%"
"03/01/2017","5,568.11","5,389.17","5,606.02","5,350.91","182.09B","3.37%"
"04/01/2017","5,685.30","5,583.35","5,726.53","5,577.49","126.79B","2.10%"
"05/01/2017","5,738.15","5,703.87","5,874.44","5,577.52","132.92B","0.93%"
"06/01/2017","5,829.71","5,749.42","5,831.34","5,668.72","74.57B","1.60%"
"07/01/2017","5,840.94","5,846.60","5,910.24","5,756.51","98.94B","0.19%"
"08/01/2017","5,864.06","5,853.51","5,916.82","5,749.29","130.70B","0.40%"
"09/01/2017","5,900.85","5,858.21","5,928.79","5,774.31","111.18B","0.63%"
"10/01/2017","6,005.78","5,917.75","6,042.45","5,860.76","136.39B","1.78%"
"11/01/2017","5,952.14","6,017.04","6,098.78","5,952.14","134.02B","-0.89%"
"12/01/2017","6,355.65","6,014.06","6,368.32","5,979.48","101.31B","6.78%"
"01/01/2018","6,605.63","6,366.08","6,686.35","6,220.69","189.42B","3.93%"
"02/01/2018","6,597.22","6,625.35","6,693.47","6,426.76","205.58B","-0.13%"
"03/01/2018","6,188.99","6,605.31","6,630.13","6,085.21","166.91B","-6.19%"
"04/01/2018","5,994.60","6,194.51","6,380.35","5,885.34","136.24B","-3.14%"
"05/01/2018","5,983.59","5,999.36","6,095.83","5,716.65","128.85B","-0.18%"
"06/01/2018","5,799.24","6,004.12","6,116.43","5,661.01","80.01B","-3.08%"
"07/01/2018","5,936.44","5,828.50","6,027.94","5,557.56","132.06B","2.37%"
"08/01/2018","6,018.46","5,952.94","6,117.29","5,689.94","125.76B","1.38%"
"09/01/2018","5,976.55","6,025.41","6,026.92","5,621.60","121.00B","-0.70%"
"10/01/2018","5,831.65","5,950.86","5,982.06","5,623.84","153.96B","-2.42%"
"11/01/2018","6,056.12","5,855.22","6,117.19","5,747.53","139.19B","3.85%"
"12/01/2018","6,194.50","6,118.06","6,212.13","6,014.79","122.01B","2.28%"
"01/01/2019","6,532.97","6,197.87","6,544.48","6,164.83","202.72B","5.46%"
"02/01/2019","6,443.35","6,552.06","6,581.73","6,374.90","195.52B","-1.37%"
"03/01/2019","6,468.75","6,468.62","6,537.23","6,337.87","198.76B","0.39%"
"04/01/2019","6,455.35","6,485.72","6,636.33","6,321.66","193.43B","-0.21%"
"05/01/2019","6,209.12","6,458.12","6,465.77","5,767.40","193.22B","-3.81%"
"06/01/2019","6,358.63","6,277.29","6,377.35","6,190.52","153.94B","2.41%"
"07/01/2019","6,390.50","6,381.18","6,468.25","6,283.60","303.57B","0.50%"
"08/01/2019","6,328.47","6,385.26","6,404.58","6,022.60","246.72B","-0.97%"
"09/01/2019","6,169.10","6,331.15","6,414.48","6,086.00","234.01B","-2.52%"
"10/01/2019","6,228.32","6,163.98","6,348.31","5,988.87","287.90B","0.96%"
"11/01/2019","6,011.83","6,225.81","6,274.29","5,939.40","135.76B","-3.48%"
"12/01/2019","6,299.54","6,023.61","6,337.34","6,023.01","93.40B","4.79%"
