"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/1999","2,686.12","2,467.51","2,696.87","2,364.59","","8.73%"
"07/01/1999","2,638.49","2,692.96","2,874.92","2,619.08","","-1.77%"
"08/01/1999","2,739.35","2,638.31","2,819.90","2,442.22","","3.82%"
"09/01/1999","2,746.16","2,752.33","2,897.53","2,684.70","","0.25%"
"10/01/1999","2,966.43","2,729.04","2,978.63","2,632.01","","8.02%"
"11/01/1999","3,336.16","2,970.93","3,469.35","2,967.63","","12.46%"
"12/01/1999","4,069.31","3,341.10","4,090.61","3,321.57","","21.98%"
"01/01/2000","3,940.35","4,186.19","4,303.15","3,711.09","","-3.17%"
"02/01/2000","4,696.69","3,961.07","4,698.46","3,911.84","","19.19%"
"03/01/2000","4,572.83","4,732.82","5,132.52","4,355.69","","-2.64%"
"04/01/2000","3,860.66","4,494.89","4,572.84","3,227.04","","-15.57%"
"05/01/2000","3,400.91","3,930.18","3,982.38","3,042.66","","-11.91%"
"06/01/2000","3,966.11","3,471.95","4,073.73","3,400.91","","16.62%"
"07/01/2000","3,766.99","3,950.59","4,289.06","3,615.79","","-5.02%"
"08/01/2000","4,206.35","3,760.95","4,208.73","3,521.14","","11.66%"
"09/01/2000","3,672.82","4,252.15","4,259.87","3,614.66","","-12.68%"
"10/01/2000","3,369.63","3,714.48","3,714.48","3,026.11","","-8.25%"
"11/01/2000","2,597.93","3,316.51","3,480.01","2,523.04","","-22.90%"
"12/01/2000","2,470.52","2,644.09","3,028.75","2,288.16","","-4.90%"
"01/01/2001","2,772.73","2,474.16","2,892.36","2,251.71","","12.23%"
"02/01/2001","2,151.83","2,771.57","2,796.89","2,127.50","","-22.39%"
"03/01/2001","1,840.26","2,126.30","2,243.78","1,794.21","","-14.48%"
"04/01/2001","2,116.24","1,835.22","2,202.86","1,619.58","","15.00%"
"05/01/2001","2,110.49","2,116.24","2,328.05","2,052.41","","-0.27%"
"06/01/2001","2,161.24","2,131.12","2,264.58","1,973.70","","2.40%"
"07/01/2001","2,027.13","2,156.76","2,181.05","1,934.67","","-6.21%"
"08/01/2001","1,805.43","2,051.56","2,102.53","1,777.11","","-10.94%"
"09/01/2001","1,498.80","1,802.29","1,836.19","1,387.06","","-16.98%"
"10/01/2001","1,690.20","1,491.45","1,792.87","1,458.41","","12.77%"
"11/01/2001","1,930.58","1,705.52","1,965.09","1,683.99","","14.22%"
"12/01/2001","1,950.40","1,915.13","2,065.69","1,898.98","","1.03%"
"01/01/2002","1,934.03","1,965.18","2,098.88","1,851.49","","-0.84%"
"02/01/2002","1,731.49","1,928.83","1,942.15","1,696.55","","-10.47%"
"03/01/2002","1,845.35","1,745.49","1,946.23","1,742.08","","6.58%"
"04/01/2002","1,688.23","1,834.59","1,865.37","1,640.97","","-8.51%"
"05/01/2002","1,615.73","1,683.76","1,759.33","1,560.29","","-4.29%"
"06/01/2002","1,463.21","1,613.50","1,621.50","1,375.53","","-9.44%"
"07/01/2002","1,328.26","1,457.04","1,459.84","1,192.42","","-9.22%"
"08/01/2002","1,314.85","1,322.47","1,426.76","1,205.68","","-1.01%"
"09/01/2002","1,172.06","1,302.67","1,347.27","1,160.07","","-10.86%"
"10/01/2002","1,329.75","1,180.26","1,347.58","1,108.49","","13.45%"
"11/01/2002","1,478.78","1,320.95","1,497.44","1,313.72","","11.21%"
"12/01/2002","1,335.51","1,507.94","1,521.44","1,327.19","","-9.69%"
"01/01/2003","1,320.91","1,346.93","1,467.35","1,303.64","","-1.09%"
"02/01/2003","1,337.52","1,324.74","1,352.07","1,261.79","","1.26%"
"03/01/2003","1,341.17","1,344.21","1,425.73","1,253.22","","0.27%"
"04/01/2003","1,464.31","1,347.54","1,482.49","1,338.23","","9.18%"
"05/01/2003","1,595.91","1,463.00","1,599.92","1,451.32","","8.99%"
"06/01/2003","1,622.80","1,612.10","1,686.10","1,584.70","","1.68%"
"07/01/2003","1,735.02","1,617.30","1,776.10","1,598.92","","6.92%"
"08/01/2003","1,810.45","1,731.63","1,813.82","1,640.88","","4.35%"
"09/01/2003","1,786.94","1,817.92","1,913.74","1,783.46","","-1.30%"
"10/01/2003","1,932.21","1,797.07","1,966.87","1,796.09","","8.13%"
"11/01/2003","1,960.26","1,941.31","1,992.27","1,878.07","","1.45%"
"12/01/2003","2,003.37","1,972.97","2,015.23","1,887.46","","2.20%"
"01/01/2004","2,066.15","2,011.08","2,153.83","1,999.77","","3.13%"
"02/01/2004","2,029.82","2,072.13","2,094.92","1,991.05","","-1.76%"
"03/01/2004","1,994.22","2,036.92","2,069.02","1,896.91","","-1.75%"
"04/01/2004","1,920.15","1,996.45","2,079.12","1,919.39","","-3.71%"
"05/01/2004","1,986.74","1,928.72","1,991.87","1,865.40","","3.47%"
"06/01/2004","2,047.79","1,978.52","2,055.65","1,960.26","","3.07%"
"07/01/2004","1,887.36","2,045.53","2,045.53","1,829.06","","-7.83%"
"08/01/2004","1,838.10","1,874.93","1,893.13","1,750.82","","-2.61%"
"09/01/2004","1,896.84","1,833.37","1,925.85","1,833.33","","3.20%"
"10/01/2004","1,974.99","1,909.59","1,984.18","1,899.33","","4.12%"
"11/01/2004","2,096.81","1,975.48","2,117.89","1,969.32","","6.17%"
"12/01/2004","2,175.44","2,104.58","2,185.56","2,097.86","","3.75%"
"01/01/2005","2,062.41","2,184.75","2,191.60","2,008.68","","-5.20%"
"02/01/2005","2,051.72","2,063.27","2,103.45","2,023.00","","-0.52%"
"03/01/2005","1,999.23","2,057.47","2,100.57","1,968.58","","-2.56%"
"04/01/2005","1,921.65","2,009.09","2,021.82","1,889.83","","-3.88%"
"05/01/2005","2,068.22","1,923.23","2,076.80","1,916.03","","7.63%"
