"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/1996","2,880.07","2,849.43","2,916.16","2,759.68","","1.10%"
"01/01/1997","3,037.70","2,836.82","3,050.88","2,815.50","","5.47%"
"02/01/1997","3,261.04","3,042.90","3,286.37","3,030.24","","7.35%"
"03/01/1997","3,407.83","3,262.77","3,475.18","3,219.60","","4.50%"
"04/01/1997","3,438.09","3,329.15","3,452.53","3,178.80","","0.89%"
"05/01/1997","3,562.73","3,453.34","3,696.57","3,448.81","","3.63%"
"06/01/1997","3,766.89","3,551.01","3,836.91","3,544.49","","5.73%"
"07/01/1997","4,405.52","3,782.71","4,477.70","3,782.59","","16.95%"
"08/01/1997","3,919.79","4,422.17","4,460.15","3,849.89","","-11.03%"
"09/01/1997","4,154.89","3,942.51","4,196.75","3,783.05","","6.00%"
"10/01/1997","3,753.66","4,154.63","4,363.74","3,366.03","","-9.66%"
"11/01/1997","3,972.08","3,802.73","3,986.37","3,645.83","","5.82%"
"12/01/1997","4,224.30","4,000.04","4,320.04","4,000.04","","6.35%"
"01/01/1998","4,442.53","4,270.69","4,458.34","4,069.65","","5.17%"
"02/01/1998","4,693.86","4,481.02","4,736.09","4,474.27","","5.66%"
"03/01/1998","5,097.25","4,696.48","5,136.79","4,612.14","","8.59%"
"04/01/1998","5,241.23","5,084.12","5,436.77","4,992.12","","2.82%"
"05/01/1998","5,556.99","5,264.25","5,671.52","5,160.13","","6.02%"
"06/01/1998","5,841.83","5,542.55","5,957.56","5,495.11","","5.13%"
"07/01/1998","5,861.19","5,866.81","6,224.52","5,806.96","","0.33%"
"08/01/1998","4,811.28","5,805.07","5,816.89","4,745.06","","-17.91%"
"09/01/1998","4,430.91","4,723.14","5,151.68","4,347.65","","-7.91%"
"10/01/1998","4,690.99","4,370.66","4,729.35","3,822.59","","5.87%"
"11/01/1998","5,026.14","4,717.52","5,174.42","4,613.09","","7.14%"
"12/01/1998","5,006.57","4,997.01","5,089.23","4,435.94","","-0.39%"
"01/01/1999","5,180.29","4,978.38","5,509.30","4,752.82","","3.47%"
"02/01/1999","4,903.96","5,205.90","5,292.74","4,743.46","","-5.33%"
"03/01/1999","4,865.27","4,929.03","5,162.74","4,601.07","","-0.79%"
"04/01/1999","5,360.44","4,843.69","5,403.26","4,768.77","","10.18%"
"05/01/1999","5,068.59","5,370.39","5,452.87","5,000.33","","-5.44%"
"06/01/1999","5,378.52","5,095.73","5,506.25","4,969.57","","6.11%"
"07/01/1999","5,101.87","5,428.34","5,686.55","5,035.20","","-5.14%"
"08/01/1999","5,270.77","5,088.65","5,455.84","4,948.08","","3.31%"
"09/01/1999","5,149.83","5,286.58","5,530.76","5,069.87","","-2.29%"
"10/01/1999","5,525.40","5,166.57","5,557.91","5,078.59","","7.29%"
"11/01/1999","5,896.04","5,518.74","6,032.67","5,474.12","759.67M","6.71%"
"12/01/1999","6,958.14","5,891.27","6,992.92","5,836.73","765.37M","18.01%"
"01/01/2000","6,835.60","6,961.72","7,306.48","6,388.91","924.33M","-1.76%"
"02/01/2000","7,644.55","6,841.12","7,813.20","6,841.12","969.55M","11.83%"
"03/01/2000","7,599.39","7,645.30","8,136.16","7,411.76","1.40B","-0.59%"
"04/01/2000","7,414.68","7,599.78","7,641.53","6,890.96","625.40M","-2.43%"
"05/01/2000","7,109.67","7,407.53","7,571.72","6,794.08","684.25M","-4.11%"
"06/01/2000","6,898.21","7,117.57","7,486.40","6,851.84","882.68M","-2.97%"
"07/01/2000","7,190.37","6,912.97","7,503.32","6,842.61","795.51M","4.24%"
"08/01/2000","7,216.45","7,194.03","7,395.81","6,954.60","781.58M","0.36%"
"09/01/2000","6,798.12","7,221.41","7,456.71","6,468.46","932.20M","-5.80%"
"10/01/2000","7,077.44","6,800.07","7,087.92","6,297.49","949.24M","4.11%"
"11/01/2000","6,372.33","7,093.84","7,185.66","6,361.43","883.09M","-9.96%"
"12/01/2000","6,433.61","6,379.26","6,813.30","6,110.26","821.07M","0.96%"
"01/01/2001","6,795.14","6,431.14","6,795.14","6,172.44","1.10B","5.62%"
"02/01/2001","6,208.24","6,788.57","6,788.57","6,071.35","","-8.64%"
"03/01/2001","5,829.95","6,212.66","6,342.54","5,351.48","","-6.09%"
"04/01/2001","6,264.51","5,843.37","6,271.20","5,383.99","","7.45%"
"05/01/2001","6,123.26","6,272.03","6,337.47","5,960.46","","-2.25%"
"06/01/2001","6,058.38","6,122.96","6,278.04","5,758.69","","-1.06%"
"07/01/2001","5,861.19","6,053.81","6,131.97","5,551.14","","-3.25%"
"08/01/2001","5,188.17","5,859.68","5,930.45","5,124.69","","-11.48%"
"09/01/2001","4,308.15","5,195.67","5,220.10","3,539.18","","-16.96%"
"10/01/2001","4,559.13","4,315.06","4,874.31","4,157.60","","5.83%"
"11/01/2001","4,989.91","4,556.71","5,217.47","4,481.55","","9.45%"
"12/01/2001","5,160.10","4,986.58","5,341.86","4,872.25","","3.41%"
"01/01/2002","5,107.61","5,155.26","5,352.16","4,974.58","","-1.02%"
"02/01/2002","5,039.08","5,109.48","5,165.97","4,706.01","","-1.34%"
"03/01/2002","5,397.29","5,025.96","5,467.31","5,003.06","","7.11%"
"04/01/2002","5,041.20","5,379.64","5,379.64","4,929.35","","-6.60%"
"05/01/2002","4,818.30","5,043.01","5,126.33","4,741.95","","-4.42%"
"06/01/2002","4,382.56","4,818.07","4,850.38","3,946.70","","-9.04%"
"07/01/2002","3,700.14","4,377.10","4,483.03","3,265.96","","-15.57%"
"08/01/2002","3,712.94","3,699.31","3,930.96","3,235.38","","0.35%"
"09/01/2002","2,769.03","3,698.69","3,698.69","2,719.49","","-25.42%"
"10/01/2002","3,152.85","2,772.96","3,299.01","2,519.30","","13.86%"
"11/01/2002","3,320.32","3,152.19","3,443.49","2,987.85","","5.31%"
"12/01/2002","2,892.63","3,332.73","3,476.83","2,836.01","","-12.88%"
"01/01/2003","2,747.83","2,898.68","3,157.25","2,563.92","","-5.01%"
"02/01/2003","2,547.05","2,750.40","2,802.93","2,433.15","","-7.31%"
