"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/1977","1.7428","1.7428","1.7428","1.7428","","0.30%"
"09/01/1977","1.7476","1.7476","1.7476","1.7476","","0.28%"
"10/01/1977","1.8396","1.8396","1.8396","1.8396","","5.26%"
"11/01/1977","1.8165","1.8165","1.8165","1.8165","","-1.26%"
"12/01/1977","1.9186","1.9186","1.9186","1.9186","","5.62%"
"01/01/1978","1.9520","1.9520","1.9520","1.9520","","1.74%"
"02/01/1978","1.9365","1.9365","1.9365","1.9365","","-0.79%"
"03/01/1978","1.8625","1.8625","1.8625","1.8625","","-3.82%"
"04/01/1978","1.8268","1.8268","1.8268","1.8268","","-1.92%"
"05/01/1978","1.8285","1.8285","1.8285","1.8285","","0.09%"
"06/01/1978","1.8605","1.8605","1.8605","1.8605","","1.75%"
"07/01/1978","1.9301","1.9301","1.9301","1.9301","","3.74%"
"08/01/1978","1.9421","1.9421","1.9421","1.9421","","0.62%"
"09/01/1978","1.9739","1.9739","1.9739","1.9739","","1.64%"
"10/01/1978","2.0864","2.0864","2.0864","2.0864","","5.70%"
"11/01/1978","1.9444","1.9444","1.9444","1.9444","","-6.81%"
"12/01/1978","2.0408","2.0408","2.0408","2.0408","","4.96%"
"01/01/1979","1.9920","1.9920","1.9920","1.9920","","-2.39%"
"02/01/1979","2.0231","2.0231","2.0231","2.0231","","1.56%"
"03/01/1979","2.0665","2.0665","2.0665","2.0665","","2.15%"
"04/01/1979","2.0687","2.0687","2.0687","2.0687","","0.11%"
"05/01/1979","2.0721","2.0721","2.0721","2.0721","","0.16%"
"06/01/1979","2.1716","2.1716","2.1716","2.1716","","4.80%"
"07/01/1979","2.2594","2.2594","2.2594","2.2594","","4.04%"
"08/01/1979","2.2543","2.2543","2.2543","2.2543","","-0.23%"
"09/01/1979","2.2022","2.2022","2.2022","2.2022","","-2.31%"
"10/01/1979","2.0807","2.0807","2.0807","2.0807","","-5.52%"
"11/01/1979","2.1978","2.1978","2.1978","2.1978","","5.63%"
"12/01/1979","2.2252","2.2252","2.2252","2.2252","","1.25%"
"01/01/1980","2.2671","2.2671","2.2671","2.2671","","1.88%"
"02/01/1980","2.2743","2.2743","2.2743","2.2743","","0.32%"
"03/01/1980","2.1640","2.1640","2.1640","2.1640","","-4.85%"
"04/01/1980","2.2548","2.2548","2.2548","2.2548","","4.20%"
"05/01/1980","2.3452","2.3452","2.3452","2.3452","","4.01%"
"06/01/1980","2.3568","2.3568","2.3568","2.3568","","0.49%"
"07/01/1980","2.3441","2.3441","2.3441","2.3441","","-0.54%"
"08/01/1980","2.3941","2.3941","2.3941","2.3941","","2.13%"
"09/01/1980","2.3883","2.3883","2.3883","2.3883","","-0.24%"
"10/01/1980","2.4372","2.4372","2.4372","2.4372","","2.05%"
"11/01/1980","2.3585","2.3585","2.3585","2.3585","","-3.23%"
"12/01/1980","2.3918","2.3918","2.3918","2.3918","","1.41%"
"01/01/1981","2.3753","2.3753","2.3753","2.3753","","-0.69%"
"02/01/1981","2.2031","2.2031","2.2031","2.2031","","-7.25%"
"03/01/1981","2.2422","2.2422","2.2422","2.2422","","1.77%"
"04/01/1981","2.1450","2.1450","2.1450","2.1450","","-4.34%"
"05/01/1981","2.0704","2.0704","2.0704","2.0704","","-3.48%"
"06/01/1981","1.9384","1.9384","1.9384","1.9384","","-6.38%"
"07/01/1981","1.8481","1.8481","1.8481","1.8481","","-4.66%"
"08/01/1981","1.8454","1.8454","1.8454","1.8454","","-0.15%"
"09/01/1981","1.8106","1.8106","1.8106","1.8106","","-1.89%"
"10/01/1981","1.8454","1.8454","1.8454","1.8454","","1.92%"
"11/01/1981","1.9600","1.9600","1.9600","1.9600","","6.21%"
"12/01/1981","1.9109","1.9109","1.9109","1.9109","","-2.51%"
"01/01/1982","1.8745","1.8745","1.8745","1.8745","","-1.90%"
"02/01/1982","1.8200","1.8200","1.8200","1.8200","","-2.91%"
"03/01/1982","1.7810","1.7810","1.7810","1.7810","","-2.14%"
"04/01/1982","1.7945","1.7945","1.7945","1.7945","","0.76%"
"05/01/1982","1.7910","1.7910","1.7910","1.7910","","-0.20%"
"06/01/1982","1.7355","1.7355","1.7355","1.7355","","-3.10%"
"07/01/1982","1.7380","1.7380","1.7380","1.7380","","0.14%"
"08/01/1982","1.7205","1.7205","1.7205","1.7205","","-1.01%"
"09/01/1982","1.6945","1.6945","1.6945","1.6945","","-1.51%"
"10/01/1982","1.6770","1.6770","1.6770","1.6770","","-1.03%"
"11/01/1982","1.6320","1.6320","1.6320","1.6320","","-2.68%"
"12/01/1982","1.6180","1.6180","1.6180","1.6180","","-0.86%"
"01/01/1983","1.5202","1.5202","1.5202","1.5202","","-6.04%"
"02/01/1983","1.5115","1.5115","1.5115","1.5115","","-0.57%"
"03/01/1983","1.4825","1.4825","1.4825","1.4825","","-1.92%"
"04/01/1983","1.5573","1.5573","1.5573","1.5573","","5.05%"
"05/01/1983","1.6005","1.6005","1.6005","1.6005","","2.77%"
"06/01/1983","1.5333","1.5333","1.5333","1.5333","","-4.20%"
"07/01/1983","1.5200","1.5200","1.5200","1.5200","","-0.87%"
"08/01/1983","1.4940","1.4940","1.4940","1.4940","","-1.71%"
"09/01/1983","1.4977","1.4977","1.4977","1.4977","","0.25%"
"10/01/1983","1.4952","1.4952","1.4952","1.4952","","-0.17%"
"11/01/1983","1.4630","1.4630","1.4630","1.4630","","-2.15%"
"12/01/1983","1.4515","1.4515","1.4515","1.4515","","-0.79%"
"01/01/1984","1.4012","1.4012","1.4012","1.4012","","-3.47%"
"02/01/1984","1.4905","1.4905","1.4905","1.4905","","6.37%"
"03/01/1984","1.4375","1.4375","1.4375","1.4375","","-3.56%"
"04/01/1984","1.3980","1.3980","1.3980","1.3980","","-2.75%"
"05/01/1984","1.3855","1.3855","1.3855","1.3855","","-0.89%"
"06/01/1984","1.3575","1.3575","1.3575","1.3575","","-2.02%"
"07/01/1984","1.3073","1.3073","1.3073","1.3073","","-3.70%"
"08/01/1984","1.3075","1.3075","1.3075","1.3075","","0.02%"
"09/01/1984","1.2340","1.2340","1.2340","1.2340","","-5.62%"
"10/01/1984","1.2185","1.2185","1.2185","1.2185","","-1.26%"
"11/01/1984","1.1970","1.1970","1.1970","1.1970","","-1.76%"
"12/01/1984","1.1580","1.1580","1.1580","1.1580","","-3.26%"
"01/01/1985","1.1305","1.1305","1.1305","1.1305","","-2.37%"
"02/01/1985","1.0790","1.0790","1.0790","1.0790","","-4.56%"
"03/01/1985","1.2360","1.2360","1.2360","1.2360","","14.55%"
"04/01/1985","1.2410","1.2410","1.2410","1.2410","","0.40%"
"05/01/1985","1.2860","1.2860","1.2860","1.2860","","3.63%"
"06/01/1985","1.3095","1.3095","1.3095","1.3095","","1.83%"
"07/01/1985","1.4110","1.4110","1.4110","1.4110","","7.75%"
"08/01/1985","1.3910","1.3910","1.3910","1.3910","","-1.42%"
"09/01/1985","1.4085","1.4085","1.4085","1.4085","","1.26%"
"10/01/1985","1.4405","1.4405","1.4405","1.4405","","2.27%"
"11/01/1985","1.4890","1.4890","1.4890","1.4890","","3.37%"
"12/01/1985","1.4390","1.4390","1.4390","1.4390","","-3.36%"
"01/01/1986","1.4100","1.4100","1.4664","1.3735","","-2.02%"
"02/01/1986","1.4519","1.4519","1.4958","1.3659","","2.97%"
"03/01/1986","1.4834","1.4834","1.5159","1.4313","","2.17%"
"04/01/1986","1.5510","1.5510","1.5584","1.4398","","4.56%"
"05/01/1986","1.4729","1.4729","1.5535","1.4700","","-5.04%"
"06/01/1986","1.5319","1.5319","1.5392","1.4645","","4.01%"
"07/01/1986","1.4910","1.4910","1.5499","1.4655","","-2.67%"
"08/01/1986","1.4874","1.4874","1.5060","1.4655","","-0.24%"
"09/01/1986","1.4479","1.4479","1.5074","1.4300","","-2.66%"
"10/01/1986","1.4239","1.4239","1.4470","1.3967","","-1.66%"
"11/01/1986","1.4345","1.4345","1.4429","1.4059","","0.74%"
"12/01/1986","1.4819","1.4819","1.4830","1.4199","","3.30%"
"01/01/1987","1.5118","1.5118","1.5476","1.4630","","2.02%"
"02/01/1987","1.5448","1.5448","1.5492","1.4977","","2.18%"
"03/01/1987","1.6049","1.6049","1.6233","1.5520","","3.89%"
"04/01/1987","1.6613","1.6613","1.6704","1.5875","","3.51%"
"05/01/1987","1.6279","1.6279","1.6889","1.6040","","-2.01%"
"06/01/1987","1.5953","1.5953","1.6679","1.5868","","-2.00%"
"07/01/1987","1.5903","1.5903","1.6383","1.5878","","-0.31%"
"08/01/1987","1.6279","1.6279","1.6347","1.5618","","2.36%"
"09/01/1987","1.6241","1.6241","1.6643","1.6203","","-0.23%"
"10/01/1987","1.7211","1.7211","1.7314","1.6117","","5.97%"
"11/01/1987","1.8261","1.8261","1.8336","1.7256","","6.10%"
"12/01/1987","1.8867","1.8867","1.8871","1.7825","","3.32%"
"01/01/1988","1.7651","1.7651","1.8926","1.7565","","-6.45%"
"02/01/1988","1.7737","1.7737","1.7753","1.7198","","0.49%"
"03/01/1988","1.8848","1.8848","1.8882","1.7642","","6.26%"
"04/01/1988","1.8758","1.8758","1.9052","1.8343","","-0.48%"
"05/01/1988","1.8346","1.8346","1.8947","1.8342","","-2.20%"
"06/01/1988","1.7109","1.7109","1.8363","1.6942","","-6.74%"
"07/01/1988","1.7082","1.7082","1.7522","1.6496","","-0.16%"
"08/01/1988","1.6840","1.6840","1.7376","1.6696","","-1.42%"
"09/01/1988","1.6913","1.6913","1.7112","1.6579","","0.43%"
"10/01/1988","1.7675","1.7675","1.7818","1.6892","","4.51%"
"11/01/1988","1.8527","1.8527","1.8533","1.7547","","4.82%"
"12/01/1988","1.8089","1.8089","1.8717","1.7797","","-2.36%"
"01/01/1989","1.7514","1.7514","1.8300","1.7459","","-3.18%"
"02/01/1989","1.7418","1.7418","1.7873","1.7272","","-0.55%"
"03/01/1989","1.6848","1.6848","1.7446","1.6741","","-3.27%"
"04/01/1989","1.6856","1.6856","1.7215","1.6684","","0.05%"
"05/01/1989","1.5705","1.5705","1.6882","1.5519","","-6.83%"
"06/01/1989","1.5519","1.5519","1.6054","1.4904","","-1.18%"
"07/01/1989","1.6645","1.6645","1.6673","1.5446","","7.26%"
"08/01/1989","1.5685","1.5685","1.6700","1.5536","","-5.77%"
"09/01/1989","1.6192","1.6192","1.6305","1.5323","","3.23%"
"10/01/1989","1.5810","1.5810","1.6263","1.5372","","-2.36%"
"11/01/1989","1.5711","1.5711","1.5974","1.5528","","-0.63%"
"12/01/1989","1.6115","1.6115","1.6325","1.5610","","2.57%"
"01/01/1990","1.6778","1.6778","1.6881","1.6038","","4.11%"
"02/01/1990","1.6762","1.6762","1.7172","1.6729","","-0.10%"
"03/01/1990","1.6452","1.6452","1.6860","1.5886","","-1.85%"
"04/01/1990","1.6405","1.6405","1.6495","1.6235","","-0.29%"
"05/01/1990","1.6782","1.6782","1.7075","1.6359","","2.30%"
"06/01/1990","1.7490","1.7490","1.7490","1.6675","","4.22%"
"07/01/1990","1.8639","1.8639","1.8657","1.7410","","6.57%"
"08/01/1990","1.8910","1.8910","1.9600","1.8298","","1.45%"
"09/01/1990","1.8755","1.8755","1.9248","1.8363","","-0.82%"
"10/01/1990","1.9430","1.9430","1.9883","1.8745","","3.60%"
"11/01/1990","1.9435","1.9435","1.9865","1.9320","","0.03%"
"12/01/1990","1.9335","1.9335","1.9634","1.8635","","-0.51%"
"01/01/1991","1.9660","1.9660","1.9761","1.8845","","1.68%"
"02/01/1991","1.9120","1.9120","2.0050","1.9080","","-2.75%"
"03/01/1991","1.7472","1.7472","1.9158","1.7308","","-8.62%"
"04/01/1991","1.7340","1.7340","1.8015","1.6655","","-0.76%"
"05/01/1991","1.6975","1.6975","1.7600","1.6885","","-2.10%"
"06/01/1991","1.6215","1.6215","1.7062","1.6032","","-4.48%"
"07/01/1991","1.6850","1.6850","1.7000","1.5988","","3.92%"
"08/01/1991","1.6810","1.6810","1.7212","1.6115","","-0.24%"
"09/01/1991","1.7490","1.7490","1.7555","1.6790","","4.05%"
"10/01/1991","1.7390","1.7390","1.7585","1.6905","","-0.57%"
"11/01/1991","1.7680","1.7680","1.8075","1.7398","","1.67%"
"12/01/1991","1.8675","1.8675","1.8925","1.7714","","5.63%"
"01/01/1992","1.7855","1.7855","1.8890","1.7425","","-4.39%"
"02/01/1992","1.7571","1.7571","1.8404","1.7304","","-1.59%"
"03/01/1992","1.7365","1.7365","1.7633","1.6980","","-1.17%"
"04/01/1992","1.7795","1.7795","1.7815","1.7178","","2.48%"
"05/01/1992","1.8280","1.8240","1.8435","1.7750","","2.73%"
"06/01/1992","1.9038","1.8275","1.9112","1.8043","","4.15%"
"07/01/1992","1.9258","1.9035","1.9595","1.8880","","1.16%"
"08/01/1992","1.9880","1.9247","2.0015","1.9005","","3.23%"
"09/01/1992","1.7843","1.9893","2.0105","1.6825","","-10.25%"
"10/01/1992","1.5575","1.7860","1.7875","1.5535","","-12.71%"
"11/01/1992","1.5160","1.5545","1.5620","1.5020","","-2.66%"
"12/01/1992","1.5105","1.5155","1.6105","1.4940","","-0.36%"
"01/01/1993","1.4865","1.5110","1.5675","1.4835","","-1.59%"
"02/01/1993","1.4245","1.4735","1.4777","1.4068","","-4.17%"
"03/01/1993","1.5148","1.4219","1.5155","1.4212","","6.34%"
"04/01/1993","1.5735","1.5137","1.5975","1.5070","","3.88%"
"05/01/1993","1.5617","1.5697","1.5902","1.5188","","-0.75%"
"06/01/1993","1.4893","1.5629","1.5658","1.4642","","-4.64%"
"07/01/1993","1.4820","1.4907","1.5255","1.4725","","-0.49%"
"08/01/1993","1.4914","1.4798","1.5208","1.4552","","0.63%"
"09/01/1993","1.4954","1.4888","1.5575","1.4863","","0.27%"
"10/01/1993","1.4785","1.4958","1.5395","1.4705","","-1.13%"
"11/01/1993","1.4860","1.4810","1.4978","1.4640","","0.51%"
"12/01/1993","1.4770","1.4858","1.5105","1.4725","","-0.61%"
"01/01/1994","1.5055","1.4754","1.5113","1.4745","","1.93%"
"02/01/1994","1.4853","1.5067","1.5090","1.4543","","-1.34%"
"03/01/1994","1.4840","1.4852","1.5055","1.4735","","-0.09%"
"04/01/1994","1.5196","1.4832","1.5242","1.4607","","2.40%"
"05/01/1994","1.5110","1.5163","1.5210","1.4850","","-0.57%"
"06/01/1994","1.5444","1.5109","1.5585","1.5017","","2.21%"
"07/01/1994","1.5440","1.5435","1.5762","1.5195","","-0.03%"
"08/01/1994","1.5350","1.5527","1.5592","1.5260","","-0.58%"
"09/01/1994","1.5780","1.5350","1.5875","1.5320","","2.80%"
"10/01/1994","1.6361","1.5796","1.6420","1.5738","","3.68%"
"11/01/1994","1.5653","1.6363","1.6445","1.5590","","-4.33%"
"12/01/1994","1.5665","1.5648","1.5765","1.5395","","0.08%"
"01/01/1995","1.5790","1.5665","1.6025","1.5480","","0.80%"
"02/01/1995","1.5830","1.5795","1.5970","1.5500","","0.25%"
"03/01/1995","1.6220","1.5843","1.6571","1.5640","","2.46%"
"04/01/1995","1.6125","1.6248","1.6273","1.5863","","-0.59%"
"05/01/1995","1.5865","1.6095","1.6245","1.5534","","-1.61%"
"06/01/1995","1.5950","1.5863","1.6165","1.5690","","0.54%"
"07/01/1995","1.5975","1.5931","1.6053","1.5853","","0.16%"
"08/01/1995","1.5499","1.5972","1.6113","1.5301","","-2.98%"
"09/01/1995","1.5835","1.5496","1.5985","1.5430","","2.17%"
"10/01/1995","1.5805","1.5830","1.5951","1.5670","","-0.19%"
"11/01/1995","1.5320","1.5808","1.5865","1.5242","","-3.07%"
"12/01/1995","1.5508","1.5315","1.5628","1.5203","","1.23%"
"01/01/1996","1.5130","1.5470","1.5606","1.4975","","-2.44%"
"02/01/1996","1.5316","1.5130","1.5534","1.5118","","1.23%"
"03/01/1996","1.5265","1.5317","1.5409","1.5159","","-0.33%"
"04/01/1996","1.5065","1.5261","1.5326","1.4983","","-1.31%"
"05/01/1996","1.5511","1.5059","1.5530","1.4891","","2.96%"
"06/01/1996","1.5527","1.5529","1.5569","1.5274","","0.10%"
"07/01/1996","1.5566","1.5516","1.5646","1.5373","","0.25%"
"08/01/1996","1.5621","1.5566","1.5654","1.5343","","0.35%"
"09/01/1996","1.5654","1.5612","1.5730","1.5489","","0.21%"
"10/01/1996","1.6271","1.5654","1.6351","1.5608","","3.94%"
"11/01/1996","1.6820","1.6275","1.6910","1.6260","","3.37%"
"12/01/1996","1.7130","1.6833","1.7173","1.6105","","1.84%"
"01/01/1997","1.6025","1.7112","1.7135","1.5953","","-6.45%"
"02/01/1997","1.6295","1.5987","1.6460","1.5960","","1.68%"
"03/01/1997","1.6387","1.6273","1.6473","1.5854","","0.56%"
"04/01/1997","1.6239","1.6376","1.6554","1.6158","","-0.90%"
"05/01/1997","1.6410","1.6237","1.6603","1.6000","","1.05%"
"06/01/1997","1.6655","1.6413","1.6730","1.6192","","1.49%"
"07/01/1997","1.6405","1.6659","1.6991","1.6208","","-1.50%"
"08/01/1997","1.6205","1.6410","1.6435","1.5667","","-1.22%"
"09/01/1997","1.6185","1.6130","1.6300","1.5780","","-0.12%"
"10/01/1997","1.6735","1.6180","1.6879","1.5990","","3.40%"
"11/01/1997","1.6890","1.6780","1.7150","1.6673","","0.93%"
"12/01/1997","1.6475","1.6915","1.6915","1.6275","","-2.46%"
"01/01/1998","1.6335","1.6480","1.6865","1.6090","","-0.85%"
"02/01/1998","1.6442","1.6333","1.6596","1.6208","","0.66%"
"03/01/1998","1.6728","1.6437","1.6892","1.6288","","1.74%"
"04/01/1998","1.6710","1.6728","1.6977","1.6550","","-0.11%"
"05/01/1998","1.6305","1.6708","1.6745","1.6157","","-2.42%"
"06/01/1998","1.6680","1.6332","1.6788","1.6255","","2.30%"
"07/01/1998","1.6341","1.6663","1.6685","1.6269","","-2.03%"
"08/01/1998","1.6825","1.6345","1.6847","1.6083","","2.96%"
"09/01/1998","1.6985","1.6814","1.7148","1.6514","","0.95%"
"10/01/1998","1.6749","1.7001","1.7369","1.6612","","-1.39%"
"11/01/1998","1.6482","1.6768","1.6802","1.6447","","-1.59%"
"12/01/1998","1.6542","1.6482","1.6943","1.6465","","0.36%"
"01/01/1999","1.6458","1.6582","1.6721","1.6231","","-0.51%"
"02/01/1999","1.6030","1.6478","1.6484","1.5954","","-2.60%"
"03/01/1999","1.6107","1.5979","1.6479","1.5951","","0.48%"
"04/01/1999","1.6095","1.6117","1.6242","1.5843","","-0.07%"
"05/01/1999","1.6030","1.6093","1.6437","1.5880","","-0.40%"
"06/01/1999","1.5775","1.6020","1.6180","1.5724","","-1.59%"
"07/01/1999","1.6215","1.5785","1.6255","1.5475","","2.79%"
"08/01/1999","1.6037","1.6208","1.6295","1.5838","","-1.10%"
"09/01/1999","1.6476","1.6035","1.6516","1.5982","","2.74%"
"10/01/1999","1.6435","1.6471","1.6798","1.6329","","-0.25%"
"11/01/1999","1.5988","1.6439","1.6519","1.5912","","-2.72%"
"12/01/1999","1.6181","1.5986","1.6315","1.5951","","1.21%"
"01/01/2000","1.6158","1.6144","1.6582","1.6121","","-0.14%"
"02/01/2000","1.5788","1.6160","1.6195","1.5774","","-2.29%"
"03/01/2000","1.5921","1.5791","1.6011","1.5616","","0.84%"
"04/01/2000","1.5520","1.5913","1.6076","1.5504","","-2.52%"
"05/01/2000","1.5014","1.5524","1.5672","1.4666","","-3.26%"
"06/01/2000","1.5172","1.5007","1.5320","1.4897","","1.05%"
"07/01/2000","1.4995","1.5160","1.5228","1.4905","","-1.17%"
"08/01/2000","1.4478","1.5003","1.5146","1.4422","","-3.45%"
"09/01/2000","1.4763","1.4475","1.4801","1.3950","","1.97%"
"10/01/2000","1.4483","1.4762","1.4806","1.4189","","-1.90%"
"11/01/2000","1.4263","1.4482","1.4577","1.3958","","-1.52%"
"12/01/2000","1.4959","1.4266","1.4982","1.4230","","4.88%"
"01/01/2001","1.4637","1.4963","1.5105","1.4460","","-2.15%"
"02/01/2001","1.4446","1.4639","1.4835","1.4314","","-1.30%"
"03/01/2001","1.4161","1.4451","1.4769","1.4153","","-1.97%"
"04/01/2001","1.4324","1.4147","1.4505","1.4140","","1.15%"
"05/01/2001","1.4183","1.4333","1.4452","1.4075","","-0.98%"
"06/01/2001","1.4159","1.4180","1.4228","1.3679","","-0.17%"
"07/01/2001","1.4249","1.4152","1.4356","1.3929","","0.64%"
"08/01/2001","1.4539","1.4254","1.4626","1.4121","","2.04%"
"09/01/2001","1.4745","1.4530","1.4793","1.4406","","1.42%"
"10/01/2001","1.4544","1.4727","1.4844","1.4196","","-1.36%"
"11/01/2001","1.4242","1.4545","1.4691","1.4039","","-2.08%"
"12/01/2001","1.4545","1.4237","1.4612","1.4141","","2.13%"
"01/01/2002","1.4107","1.4534","1.4559","1.4042","","-3.01%"
"02/01/2002","1.4159","1.4112","1.4366","1.4061","","0.37%"
"03/01/2002","1.4258","1.4166","1.4329","1.4090","","0.70%"
"04/01/2002","1.4575","1.4259","1.4640","1.4250","","2.22%"
"05/01/2002","1.4541","1.4575","1.4708","1.4467","","-0.23%"
"06/01/2002","1.5335","1.4571","1.5383","1.4531","","5.46%"
"07/01/2002","1.5637","1.5324","1.5865","1.5150","","1.97%"
"08/01/2002","1.5499","1.5638","1.5730","1.5163","","-0.88%"
"09/01/2002","1.5687","1.5493","1.5746","1.5281","","1.21%"
"10/01/2002","1.5648","1.5680","1.5767","1.5408","","-0.25%"
"11/01/2002","1.5571","1.5650","1.5972","1.5414","","-0.49%"
"12/01/2002","1.6113","1.5568","1.6136","1.5450","","3.48%"
"01/01/2003","1.6478","1.6106","1.6573","1.5908","","2.27%"
"02/01/2003","1.5737","1.6482","1.6539","1.5703","","-4.50%"
"03/01/2003","1.5832","1.5729","1.6161","1.5540","","0.60%"
"04/01/2003","1.5987","1.5825","1.6037","1.5461","","0.98%"
"05/01/2003","1.6364","1.5992","1.6548","1.5903","","2.36%"
"06/01/2003","1.6545","1.6254","1.6906","1.6237","","1.11%"
"07/01/2003","1.6103","1.6555","1.6744","1.5778","","-2.67%"
"08/01/2003","1.5775","1.6107","1.6191","1.5619","","-2.04%"
"09/01/2003","1.6613","1.5790","1.6764","1.5610","","5.31%"
