"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/1996","402.50","409.20","420.20","397.50","813.74K","-1.47%"
"03/01/1996","398.40","399.60","403.60","396.90","88.04K","-1.02%"
"04/01/1996","394.70","398.60","401.00","391.50","519.22K","-0.93%"
"05/01/1996","394.40","394.20","395.50","393.10","32.30K","-0.08%"
"06/01/1996","382.90","394.50","394.70","384.60","448.29K","-2.92%"
"07/01/1996","390.50","384.00","391.20","383.80","5.73K","1.98%"
"08/01/1996","391.30","390.50","393.50","388.00","62.12K","0.20%"
"09/01/1996","380.50","383.30","383.70","380.10","57.31K","-2.76%"
"10/01/1996","380.10","380.80","386.50","379.00","416.48K","-0.11%"
"11/01/1996","375.00","376.60","377.30","374.50","0.40K","-1.34%"
"12/01/1996","370.30","373.90","376.10","367.70","369.72K","-1.25%"
"01/01/1997","346.00","352.00","353.00","345.40","95.88K","-6.56%"
"02/01/1997","366.20","346.30","367.00","338.50","591.26K","5.84%"
"03/01/1997","354.00","356.00","356.00","347.50","62.14K","-3.33%"
"04/01/1997","342.40","354.30","355.10","339.50","427.92K","-3.28%"
"05/01/1997","347.50","347.40","350.40","346.50","63.84K","1.49%"
"06/01/1997","336.50","347.30","347.60","337.50","394.51K","-3.17%"
"07/01/1997","326.50","334.00","334.00","317.50","4.07K","-2.97%"
"08/01/1997","326.40","326.70","331.40","319.00","53.67K","-0.03%"
"09/01/1997","336.90","329.00","337.90","328.30","142.33K","3.22%"
"10/01/1997","313.20","336.60","342.10","308.00","824.09K","-7.03%"
"11/01/1997","298.60","318.00","318.00","297.00","73.87K","-4.66%"
"12/01/1997","290.70","298.50","299.10","283.30","502.60K","-2.65%"
"01/01/1998","304.60","286.00","309.00","280.00","84.05K","4.78%"
"02/01/1998","301.00","304.60","310.00","291.80","392.64K","-1.18%"
"03/01/1998","303.30","301.90","305.60","294.30","46.01K","0.76%"
"04/01/1998","309.00","303.30","317.00","301.20","577.80K","1.88%"
"05/01/1998","295.10","294.50","297.00","294.30","68.39K","-4.50%"
"06/01/1998","299.20","295.40","301.60","285.60","631.78K","1.39%"
"07/01/1998","288.40","296.50","296.50","287.60","8.31K","-3.61%"
"08/01/1998","277.60","288.60","292.40","273.80","56.33K","-3.74%"
"09/01/1998","299.00","298.00","299.90","295.40","70.23K","7.71%"
"10/01/1998","294.70","299.10","306.90","292.00","645.84K","-1.44%"
"11/01/1998","295.10","294.50","300.00","294.00","85.51K","0.14%"
"12/01/1998","290.20","295.30","299.50","286.50","445.97K","-1.66%"
"01/01/1999","288.20","294.00","294.00","284.00","77.94K","-0.69%"
"02/01/1999","289.20","288.50","292.60","285.00","426.47K","0.35%"
"03/01/1999","281.90","282.50","282.80","280.60","46.20K","-2.52%"
"04/01/1999","288.70","282.30","290.00","279.10","417.77K","2.41%"
"05/01/1999","272.00","287.80","287.80","269.40","73.20K","-5.78%"
"06/01/1999","264.30","271.50","272.00","258.50","455.13K","-2.83%"
"07/01/1999","257.60","258.00","260.00","254.00","2.76K","-2.53%"
"08/01/1999","257.00","257.00","263.80","253.00","25.35K","-0.23%"
"09/01/1999","299.50","311.10","322.40","295.10","132.64K","16.54%"
"10/01/1999","301.00","299.10","339.00","287.60","755.82K","0.50%"
"11/01/1999","293.00","295.50","301.00","292.40","64.33K","-2.66%"
"12/01/1999","290.70","293.00","298.50","276.20","373.32K","-0.78%"
"01/01/2000","286.20","291.50","291.50","283.00","83.45K","-1.55%"
"02/01/2000","295.40","286.00","326.90","285.00","710.14K","3.21%"
"03/01/2000","281.40","279.00","283.00","277.50","61.62K","-4.74%"
"04/01/2000","276.00","281.50","291.50","276.40","292.95K","-1.92%"
"05/01/2000","274.80","275.10","277.20","274.50","40.56K","-0.43%"
"06/01/2000","293.00","275.40","296.50","274.80","539.26K","6.62%"
"07/01/2000","280.20","286.00","290.40","273.50","5.31K","-4.37%"
"08/01/2000","280.80","280.30","281.80","272.60","16.04K","0.21%"
"09/01/2000","276.90","276.00","282.20","275.50","50.35K","-1.39%"
"10/01/2000","267.70","277.30","279.90","263.50","376.98K","-3.32%"
"11/01/2000","273.30","272.50","273.50","269.50","68.97K","2.09%"
"12/01/2000","274.90","273.20","279.90","270.30","292.59K","0.59%"
"01/01/2001","268.00","274.50","274.50","265.10","53.74K","-2.51%"
"02/01/2001","268.90","267.80","271.30","255.10","353.16K","0.34%"
"03/01/2001","259.20","260.10","262.20","258.50","50.11K","-3.61%"
