"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/1987","21,564.00","22,662.00","23,281.00","20,937.00","","-4.95%"
"01/01/1988","23,719.00","21,551.00","23,746.00","21,148.00","","9.99%"
"02/01/1988","25,243.00","23,726.00","25,289.00","23,578.00","","6.43%"
"03/01/1988","26,260.00","25,256.00","26,377.00","25,256.00","","4.03%"
"04/01/1988","27,510.00","26,276.00","27,510.00","26,064.00","","4.76%"
"05/01/1988","27,417.00","27,521.00","27,967.00","26,929.00","","-0.34%"
"06/01/1988","27,769.00","27,428.00","28,395.00","27,178.00","","1.28%"
"07/01/1988","28,200.00","27,779.00","28,207.00","27,109.00","","1.55%"
"08/01/1988","27,366.00","28,234.00","28,476.00","27,266.00","","-2.96%"
"09/01/1988","27,924.00","27,329.00","28,034.00","26,701.00","","2.04%"
"10/01/1988","27,983.00","27,935.00","28,046.00","26,963.00","","0.21%"
"11/01/1988","29,579.00","27,976.00","29,580.00","27,798.00","","5.70%"
"12/01/1988","30,159.00","29,614.00","30,264.00","29,292.00","","1.96%"
"01/01/1989","31,581.00","30,166.00","31,743.00","30,083.00","","4.72%"
"02/01/1989","31,986.00","31,577.00","32,598.00","31,304.00","","1.28%"
"03/01/1989","32,839.00","32,007.00","32,964.00","31,344.00","","2.67%"
"04/01/1989","33,713.00","32,863.00","33,738.00","32,704.00","","2.66%"
"05/01/1989","34,267.00","33,722.00","34,338.00","33,582.00","","1.64%"
"06/01/1989","32,949.00","34,294.00","34,328.00","32,606.00","","-3.85%"
"07/01/1989","34,954.00","32,895.00","34,955.00","32,697.00","","6.09%"
"08/01/1989","34,431.00","34,950.00","35,192.00","34,244.00","","-1.50%"
"09/01/1989","35,637.00","34,439.00","35,778.00","33,955.00","","3.50%"
"10/01/1989","35,549.00","35,672.00","35,771.00","34,461.00","","-0.25%"
"11/01/1989","37,269.00","35,545.00","37,269.00","35,099.00","","4.84%"
"12/01/1989","38,916.00","37,284.00","38,957.00","37,059.00","","4.42%"
"01/01/1990","37,189.00","38,922.00","38,951.00","36,365.00","","-4.44%"
"02/01/1990","34,592.00","37,242.00","37,887.00","32,443.00","","-6.98%"
"03/01/1990","29,980.00","34,587.00","34,588.00","28,830.00","","-13.33%"
"04/01/1990","29,585.00","29,980.00","30,524.00","27,251.00","","-1.32%"
"05/01/1990","33,131.00","29,594.00","33,228.00","29,519.00","","11.99%"
"06/01/1990","31,940.00","33,110.00","33,345.00","31,086.00","","-3.59%"
"07/01/1990","31,036.00","31,924.00","33,187.00","30,297.00","","-2.83%"
"08/01/1990","25,978.00","31,086.00","31,372.00","23,547.00","","-16.30%"
"09/01/1990","20,984.00","26,014.00","26,163.00","20,671.00","","-19.22%"
"10/01/1990","25,194.00","20,986.00","25,486.00","19,782.00","","20.06%"
"11/01/1990","22,455.00","25,160.00","25,160.00","21,934.00","","-10.87%"
"12/01/1990","23,849.00","22,457.00","25,064.00","21,627.00","","6.21%"
"01/01/1991","23,293.00","23,827.00","24,110.00","22,100.00","","-2.33%"
"02/01/1991","26,409.00","23,271.00","26,710.00","22,860.00","","13.38%"
"03/01/1991","26,292.00","26,389.00","27,270.00","25,786.00","","-0.44%"
"04/01/1991","26,111.00","26,238.00","27,092.00","25,914.00","","-0.69%"
"05/01/1991","25,790.00","26,194.00","26,649.00","25,228.00","","-1.23%"
"06/01/1991","23,291.00","25,841.00","26,017.00","23,215.00","","-9.69%"
"07/01/1991","24,121.00","23,377.00","24,322.00","21,731.00","","3.56%"
"08/01/1991","22,336.00","24,074.00","24,084.00","21,309.00","","-7.40%"
"09/01/1991","23,916.00","22,329.00","24,158.00","22,175.00","","7.07%"
"10/01/1991","25,222.00","23,910.00","25,255.00","23,861.00","","5.46%"
"11/01/1991","22,687.00","25,167.00","25,167.00","22,538.00","","-10.05%"
"12/01/1991","22,984.00","22,646.00","23,022.00","21,124.00","","1.31%"
"01/01/1992","22,023.00","23,031.00","23,902.00","20,638.00","","-4.18%"
"02/01/1992","21,339.00","22,076.00","22,373.00","20,486.00","","-3.11%"
"03/01/1992","19,346.00","21,348.00","21,551.00","19,343.00","","-9.34%"
"04/01/1992","17,391.00","19,325.00","19,325.00","16,572.00","","-10.11%"
"05/01/1992","18,348.00","17,375.00","19,004.00","17,273.00","","5.50%"
"06/01/1992","15,952.00","18,328.00","18,503.00","15,642.00","","-13.06%"
"07/01/1992","15,910.00","15,961.00","17,274.00","15,025.00","","-0.26%"
"08/01/1992","18,061.00","15,903.00","18,169.00","14,194.00","","13.52%"
"09/01/1992","17,399.00","18,058.00","19,284.00","17,396.00","","-3.67%"
"10/01/1992","16,767.00","17,422.00","17,714.00","16,675.00","","-3.63%"
"11/01/1992","17,684.00","16,733.00","17,684.00","15,942.00","","5.47%"
"12/01/1992","16,925.00","17,675.00","17,788.00","16,892.00","","-4.29%"
"01/01/1993","17,024.00","16,980.00","17,178.00","16,216.00","","0.58%"
"02/01/1993","16,953.00","17,038.00","17,419.00","16,751.00","","-0.42%"
"03/01/1993","18,591.00","16,956.00","19,126.00","16,721.00","","9.66%"
"04/01/1993","20,919.00","18,596.00","20,919.00","18,527.00","","12.52%"
"05/01/1993","20,552.00","20,939.00","21,225.00","20,123.00","","-1.75%"
"06/01/1993","19,590.00","20,532.00","21,223.00","19,040.00","","-4.68%"
"07/01/1993","20,380.00","19,639.00","20,546.00","19,545.00","","4.03%"
"08/01/1993","21,027.00","20,393.00","21,030.00","20,231.00","","3.17%"
"09/01/1993","20,106.00","20,929.00","21,281.00","19,928.00","","-4.38%"
"10/01/1993","19,703.00","20,097.00","20,530.00","19,444.00","","-2.00%"
"11/01/1993","16,407.00","19,657.00","19,657.00","15,672.00","","-16.73%"
"12/01/1993","17,417.00","16,450.00","18,052.00","16,217.00","","6.16%"
"01/01/1994","20,229.00","17,422.00","20,229.00","17,242.00","","16.15%"
"02/01/1994","19,997.00","20,256.00","20,526.00","18,769.00","","-1.15%"
"03/01/1994","19,112.00","20,053.00","20,782.00","19,083.00","","-4.43%"
"04/01/1994","19,725.00","19,162.00","20,495.00","18,896.00","","3.21%"
"05/01/1994","20,974.00","19,649.00","21,049.00","19,489.00","","6.33%"
"06/01/1994","20,644.00","20,989.00","21,573.00","20,169.00","","-1.57%"
"07/01/1994","20,449.00","20,618.00","20,908.00","19,994.00","","-0.94%"
"08/01/1994","20,629.00","20,422.00","20,876.00","20,271.00","","0.88%"
"09/01/1994","19,564.00","20,634.00","20,701.00","19,414.00","","-5.16%"
"10/01/1994","19,990.00","19,580.00","20,177.00","19,488.00","","2.18%"
"11/01/1994","19,076.00","19,929.00","19,929.00","18,666.00","","-4.57%"
"12/01/1994","19,723.00","19,061.00","19,833.00","18,823.00","","3.39%"
"01/01/1995","18,650.00","19,725.00","19,725.00","17,699.00","","-5.44%"
"02/01/1995","17,053.00","18,647.00","18,869.00","16,518.00","","-8.56%"
"03/01/1995","16,140.00","17,018.00","17,162.00","15,424.00","","-5.35%"
"04/01/1995","16,807.00","16,080.00","17,110.00","15,256.00","","4.13%"
"05/01/1995","15,437.00","16,820.00","17,190.00","15,292.00","","-8.15%"
"06/01/1995","14,517.00","15,481.00","16,016.00","14,376.00","","-5.96%"
"07/01/1995","16,678.00","14,519.00","17,018.00","14,296.00","","14.89%"
"08/01/1995","18,117.00","16,645.00","18,300.00","16,274.00","","8.63%"
"09/01/1995","17,913.00","18,053.00","18,848.00","17,503.00","","-1.13%"
"10/01/1995","17,655.00","17,921.00","18,547.00","17,337.00","","-1.44%"
"11/01/1995","18,744.00","17,623.00","18,847.00","17,409.00","","6.17%"
"12/01/1995","19,868.00","18,752.00","20,024.00","18,696.00","","6.00%"
"01/01/1996","20,813.00","19,946.00","21,022.00","19,946.00","","4.76%"
"02/01/1996","20,125.00","20,806.00","21,157.00","19,879.00","","-3.31%"
"03/01/1996","21,407.00","20,094.00","21,486.00","19,628.00","","6.37%"
"04/01/1996","22,041.00","21,451.00","22,348.00","21,350.00","","2.96%"
"05/01/1996","21,956.00","22,031.00","22,311.00","21,171.00","","-0.39%"
"06/01/1996","22,531.00","21,971.00","22,757.00","21,589.00","","2.62%"
"07/01/1996","20,693.00","22,568.00","22,600.00","20,628.00","","-8.16%"
"08/01/1996","20,167.00","20,665.00","21,398.00","20,092.00","","-2.54%"
"09/01/1996","21,556.00","20,187.00","21,604.00","19,920.00","","6.89%"
"10/01/1996","20,467.00","21,533.00","21,789.00","20,450.00","","-5.05%"
"11/01/1996","21,020.00","20,498.00","21,461.00","20,388.00","","2.70%"
"12/01/1996","19,361.00","21,035.00","21,068.00","18,820.00","","-7.89%"
"01/01/1997","18,330.00","19,364.00","19,501.00","17,020.00","","-5.33%"
"02/01/1997","18,557.00","18,308.00","19,229.00","17,792.00","","1.24%"
"03/01/1997","18,003.00","18,517.00","18,750.00","17,617.00","","-2.99%"
"04/01/1997","19,151.00","17,935.00","19,195.00","17,448.00","","6.38%"
"05/01/1997","20,069.00","19,232.00","20,612.00","19,188.00","","4.79%"
"06/01/1997","20,605.00","20,084.00","20,911.00","20,041.00","","2.67%"
"07/01/1997","20,331.00","20,562.00","20,699.00","19,496.00","","-1.33%"
"08/01/1997","18,229.00","20,345.00","20,399.00","17,974.00","","-10.34%"
"09/01/1997","17,888.00","18,215.00","18,775.00","17,564.00","","-1.87%"
"10/01/1997","16,459.00","17,820.00","17,937.00","16,082.00","","-7.99%"
"11/01/1997","16,633.00","16,494.00","17,006.00","14,966.00","","1.06%"
"12/01/1997","15,259.00","16,594.00","17,118.00","14,569.00","","-8.26%"
"01/01/1998","16,628.00","15,269.00","17,353.00","14,546.00","","8.97%"
"02/01/1998","16,832.00","16,685.00","17,256.00","15,932.00","","1.23%"
"03/01/1998","16,527.00","16,901.00","17,352.00","16,178.00","","-1.81%"
"04/01/1998","15,641.26","16,433.00","16,624.00","15,334.47","","-5.36%"
"05/01/1998","15,670.78","15,656.14","15,972.88","15,020.05","","0.19%"
"06/01/1998","15,830.27","15,670.73","15,830.47","14,614.74","","1.02%"
"07/01/1998","16,378.97","15,852.10","16,756.89","15,739.76","","3.47%"
"08/01/1998","14,107.89","16,303.60","16,303.60","13,792.76","","-13.87%"
"09/01/1998","13,406.39","13,979.82","15,294.26","13,406.39","","-4.97%"
"10/01/1998","13,564.51","13,377.24","14,742.44","12,787.90","","1.18%"
"11/01/1998","14,883.70","13,648.28","15,320.23","13,648.28","","9.73%"
"12/01/1998","13,842.17","14,821.53","15,011.09","13,657.03","","-7.00%"
"01/01/1999","14,499.25","13,779.05","14,628.88","13,122.61","","4.75%"
"02/01/1999","14,367.54","14,544.12","14,641.41","13,769.25","","-0.91%"
"03/01/1999","15,836.59","14,362.86","16,437.23","13,921.06","","10.22%"
"04/01/1999","16,701.53","15,868.05","17,166.06","15,813.41","","5.46%"
"05/01/1999","16,111.65","16,762.78","17,300.61","15,886.62","","-3.53%"
"06/01/1999","17,529.74","16,090.15","17,958.34","16,026.95","","8.80%"
"07/01/1999","17,861.86","17,607.60","18,623.15","17,367.08","","1.89%"
"08/01/1999","17,436.56","17,827.24","18,397.93","17,040.72","","-2.38%"
"09/01/1999","17,605.46","17,479.57","17,988.59","16,652.04","","0.97%"
"10/01/1999","17,942.08","17,589.73","18,228.39","17,178.47","","1.91%"
"11/01/1999","18,558.23","17,982.39","19,036.08","17,857.11","","3.43%"
"12/01/1999","18,934.34","18,563.26","18,960.33","18,006.32","","2.03%"
"01/01/2000","19,539.70","18,937.45","19,595.83","18,068.10","","3.20%"
"02/01/2000","19,959.52","19,536.68","20,046.14","19,266.96","","2.15%"
"03/01/2000","20,337.32","20,030.08","20,809.79","18,765.88","","1.89%"
"04/01/2000","17,973.70","20,327.79","20,833.21","17,926.43","","-11.62%"
"05/01/2000","16,332.45","17,979.25","18,586.16","15,870.25","","-9.13%"
"06/01/2000","17,411.05","16,320.08","17,511.32","16,289.92","","6.60%"
"07/01/2000","15,727.49","17,451.65","17,661.11","15,394.71","","-9.67%"
"08/01/2000","16,861.26","15,784.60","17,210.80","15,557.33","","7.21%"
"09/01/2000","15,747.26","16,915.04","17,018.52","15,621.88","","-6.61%"
"10/01/2000","14,539.60","15,735.71","16,192.78","14,333.16","","-7.67%"
"11/01/2000","14,648.51","14,557.45","15,602.39","14,172.64","","0.75%"
"12/01/2000","13,785.69","14,600.53","15,273.40","13,182.51","","-5.89%"
"01/01/2001","13,843.55","13,898.09","14,186.62","13,123.81","","0.42%"
"02/01/2001","12,883.54","13,740.92","13,862.29","12,784.17","","-6.93%"
"03/01/2001","12,999.70","12,811.52","13,867.58","11,433.88","","0.90%"
"04/01/2001","13,934.32","13,057.65","14,099.49","12,579.56","","7.19%"
"05/01/2001","13,262.14","14,096.32","14,556.11","13,216.57","","-4.82%"
"06/01/2001","12,969.05","13,365.08","13,510.70","12,511.66","","-2.21%"
"07/01/2001","11,860.77","12,929.66","12,929.66","11,531.68","","-8.55%"
"08/01/2001","10,713.51","11,920.64","12,407.37","10,684.16","","-9.67%"
"09/01/2001","9,774.68","10,729.60","10,812.89","9,382.95","","-8.76%"
"10/01/2001","10,366.34","9,766.75","11,052.01","9,604.09","","6.05%"
"11/01/2001","10,697.44","10,430.59","11,186.75","9,955.09","","3.19%"
"12/01/2001","10,542.62","10,694.65","11,052.51","10,170.90","","-1.45%"
"01/01/2002","9,997.80","10,631.00","10,979.92","9,843.12","","-5.17%"
"02/01/2002","10,587.83","10,026.96","10,798.67","9,420.85","","5.90%"
"03/01/2002","11,024.94","10,641.36","12,034.04","10,540.31","","4.13%"
"04/01/2002","11,492.54","11,106.07","11,812.99","10,896.12","","4.24%"
"05/01/2002","11,763.70","11,540.09","12,081.43","11,250.86","","2.36%"
"06/01/2002","10,621.84","11,804.04","11,905.16","10,060.72","","-9.71%"
"07/01/2002","9,877.94","10,655.00","11,050.69","9,547.85","","-7.00%"
"08/01/2002","9,619.30","9,912.59","10,162.30","9,439.41","","-2.62%"
"09/01/2002","9,383.29","9,564.90","9,884.60","8,969.26","","-2.45%"
"10/01/2002","8,640.48","9,289.53","9,293.86","8,197.22","","-7.92%"
"11/01/2002","9,215.56","8,651.67","9,294.10","8,246.53","","6.66%"
"12/01/2002","8,578.95","9,208.61","9,320.11","8,256.52","","-6.91%"
"01/01/2003","8,339.94","8,669.89","8,829.06","8,237.03","","-2.79%"
"02/01/2003","8,363.04","8,285.55","8,821.31","8,253.76","","0.28%"
"03/01/2003","7,972.71","8,397.15","8,509.43","7,824.82","","-4.67%"
"04/01/2003","7,831.42","7,907.13","8,249.98","7,603.76","","-1.77%"
"05/01/2003","8,424.51","7,804.03","8,461.73","7,745.69","","7.57%"
"06/01/2003","9,083.11","8,490.22","9,188.95","8,488.89","1.72M","7.82%"
"07/01/2003","9,563.21","9,097.61","10,070.11","9,078.74","1.89M","5.29%"
"08/01/2003","10,343.55","9,646.66","10,415.53","9,224.05","1.74M","8.16%"
"09/01/2003","10,219.05","10,399.53","11,160.19","10,148.36","1.83M","-1.20%"
"10/01/2003","10,559.59","10,232.57","11,238.63","10,173.54","1.96M","3.33%"
"11/01/2003","10,100.57","10,693.66","10,869.35","9,614.60","1.27M","-4.35%"
"12/01/2003","10,676.64","10,006.13","10,681.28","9,859.00","1.27M","5.70%"
"01/01/2004","10,783.61","10,787.83","11,193.64","10,665.15","1.44M","1.00%"
"02/01/2004","11,041.92","10,784.93","11,069.28","10,299.43","1.28M","2.40%"
"03/01/2004","11,715.39","11,112.68","11,869.00","11,045.94","2.43M","6.10%"
"04/01/2004","11,761.79","11,756.16","12,195.66","11,623.65","2.43M","0.40%"
"05/01/2004","11,236.37","11,777.44","11,785.26","10,489.84","1.70M","-4.47%"
"06/01/2004","11,858.87","11,204.69","11,887.95","10,963.56","1.70M","5.54%"
"07/01/2004","11,325.78","11,933.33","11,988.12","11,018.79","1.37M","-4.50%"
"08/01/2004","11,081.79","11,274.45","11,279.71","10,545.89","1.48M","-2.15%"
"09/01/2004","10,823.57","11,104.85","11,357.85","10,737.78","1.67M","-2.33%"
"10/01/2004","10,771.42","10,893.19","11,410.40","10,575.23","1.59M","-0.48%"
"11/01/2004","10,899.25","10,731.02","11,268.81","10,690.95","1.40M","1.19%"
"12/01/2004","11,488.76","10,790.45","11,500.95","10,721.59","1.44M","5.41%"
"01/01/2005","11,387.59","11,458.27","11,580.69","11,212.63","1.62M","-0.88%"
"02/01/2005","11,740.60","11,422.02","11,754.90","11,271.04","1.67M","3.10%"
"03/01/2005","11,668.95","11,734.14","11,975.46","11,506.85","2.03M","-0.61%"
"04/01/2005","11,008.90","11,590.45","11,911.90","10,770.58","1.67M","-5.66%"
"05/01/2005","11,276.59","10,954.21","11,302.52","10,788.59","1.45M","2.43%"
"06/01/2005","11,584.01","11,220.94","11,594.57","11,148.36","1.62M","2.73%"
"07/01/2005","11,899.60","11,573.37","11,913.50","11,540.93","1.43M","2.72%"
"08/01/2005","12,413.60","11,907.42","12,612.16","11,614.71","2.34M","4.32%"
"09/01/2005","13,574.30","12,501.43","13,678.44","12,498.40","3.27M","9.35%"
"10/01/2005","13,606.50","13,566.20","13,783.60","12,996.29","3.28M","0.24%"
"11/01/2005","14,872.15","13,718.21","15,013.24","13,706.33","3.47M","9.30%"
"12/01/2005","16,111.43","14,914.75","16,445.56","14,880.18","3.24M","8.33%"
"01/01/2006","16,649.82","16,294.65","16,754.60","15,059.52","2.68M","3.34%"
"02/01/2006","16,205.43","16,594.90","16,777.37","15,389.58","2.77M","-2.67%"
"03/01/2006","17,059.66","16,026.82","17,125.64","15,553.14","2.39M","5.27%"
"04/01/2006","16,906.23","17,127.61","17,563.37","16,750.50","2.15M","-0.90%"
"05/01/2006","15,467.33","16,929.83","17,375.25","15,442.53","2.34M","-8.51%"
"06/01/2006","15,505.18","15,603.25","15,789.31","14,045.53","2.53M","0.24%"
"07/01/2006","15,456.81","15,573.35","15,710.39","14,437.24","2.09M","-0.31%"
"08/01/2006","16,140.76","15,387.52","16,244.84","15,154.06","2.28M","4.42%"
"09/01/2006","16,127.58","16,072.81","16,414.94","15,513.87","2.06M","-0.08%"
"10/01/2006","16,399.39","16,169.00","16,901.53","16,028.32","2.21M","1.69%"
"11/01/2006","16,274.33","16,338.72","16,512.51","15,615.56","2.14M","-0.76%"
"12/01/2006","17,225.83","16,313.02","17,301.69","16,185.92","2.42M","5.85%"
"01/01/2007","17,383.42","17,322.50","17,617.64","16,758.46","2.67M","0.91%"
"02/01/2007","17,604.12","17,377.03","18,300.39","17,199.66","3.26M","1.27%"
"03/01/2007","17,287.65","17,542.23","17,558.04","16,532.91","3.40M","-1.80%"
"04/01/2007","17,400.41","17,346.25","17,782.08","16,999.05","2.60M","0.65%"
"05/01/2007","17,875.75","17,396.30","17,875.75","17,203.03","2.76M","2.73%"
"06/01/2007","18,138.36","17,949.92","18,297.00","17,591.93","2.73M","1.47%"
"07/01/2007","17,248.89","18,139.04","18,295.27","17,042.66","2.64M","-4.90%"
"08/01/2007","16,569.09","17,169.20","17,274.33","15,262.10","3.20M","-3.94%"
"09/01/2007","16,785.69","16,511.07","16,929.26","15,610.65","20.69B","1.31%"
"10/01/2007","16,737.63","16,773.10","17,488.97","16,199.02","26.33B","-0.29%"
"11/01/2007","15,680.67","16,812.90","16,887.04","14,669.85","30.90B","-6.31%"
"12/01/2007","15,307.78","15,747.47","16,107.65","14,998.01","23.31B","-2.38%"
"01/01/2008","13,592.47","15,155.73","15,156.66","12,572.68","31.14B","-11.21%"
"02/01/2008","13,603.02","13,517.74","14,105.47","12,923.42","29.16B","0.08%"
"03/01/2008","12,525.54","13,412.87","13,413.63","11,691.00","28.21B","-7.92%"
"04/01/2008","13,849.99","12,539.80","14,003.28","12,521.84","25.73B","10.57%"
"05/01/2008","14,338.54","13,802.59","14,392.53","13,540.68","27.00B","3.53%"
"06/01/2008","13,481.38","14,342.96","14,601.27","13,453.35","28.26B","-5.98%"
"07/01/2008","13,376.81","13,514.86","13,603.31","12,671.34","26.59B","-0.78%"
"08/01/2008","13,072.87","13,276.57","13,468.81","12,631.94","24.43B","-2.27%"
"09/01/2008","11,259.86","12,936.81","12,940.55","11,160.83","29.06B","-13.87%"
"10/01/2008","8,576.98","11,396.61","11,456.64","6,994.90","42.67B","-23.83%"
"11/01/2008","8,512.27","8,702.77","9,521.24","7,406.18","28.50B","-0.75%"
"12/01/2008","8,859.56","8,464.36","8,859.56","7,849.84","26.64B","4.08%"
"01/01/2009","7,994.05","8,991.21","9,325.35","7,671.04","26.55B","-9.77%"
"02/01/2009","7,568.42","7,908.51","8,257.71","7,155.16","28.09B","-5.32%"
"03/01/2009","8,109.53","7,454.28","8,843.18","7,021.28","33.77B","7.15%"
"04/01/2009","8,828.26","8,173.36","9,068.80","8,084.62","37.98B","8.86%"
"05/01/2009","9,522.50","8,848.84","9,522.50","8,827.13","30.07B","7.86%"
"06/01/2009","9,958.44","9,517.49","10,170.82","9,491.26","37.96B","4.58%"
"07/01/2009","10,356.83","9,889.34","10,359.07","9,050.33","33.93B","4.00%"
"08/01/2009","10,492.53","10,355.23","10,767.00","10,142.22","29.27B","1.31%"
"09/01/2009","10,133.23","10,453.37","10,577.19","9,971.05","25.85B","-3.42%"
"10/01/2009","10,034.74","10,072.64","10,397.69","9,628.67","31.34B","-0.97%"
"11/01/2009","9,345.55","9,903.77","9,979.46","9,076.41","27.60B","-6.87%"
"12/01/2009","10,546.44","9,281.82","10,707.51","9,233.20","33.35B","12.85%"
"01/01/2010","10,198.04","10,609.34","10,982.10","10,198.04","34.61B","-3.30%"
"02/01/2010","10,126.03","10,212.36","10,449.75","9,867.39","24.86B","-0.71%"
"03/01/2010","11,089.94","10,128.73","11,147.62","10,116.86","28.40B","9.52%"
"04/01/2010","11,057.40","11,178.92","11,408.17","10,865.92","30.39B","-0.29%"
"05/01/2010","9,768.70","10,847.90","10,847.90","9,395.29","31.69B","-11.65%"
"06/01/2010","9,382.64","9,747.26","10,251.90","9,347.07","26.99B","-3.95%"
"07/01/2010","9,537.30","9,296.86","9,807.36","9,091.70","29.38B","1.65%"
"08/01/2010","8,824.06","9,574.64","9,750.88","8,807.41","25.52B","-7.48%"
"09/01/2010","9,369.35","8,833.32","9,704.25","8,796.45","24.80B","6.18%"
"10/01/2010","9,202.45","9,440.52","9,716.92","9,179.15","29.22B","-1.78%"
"11/01/2010","9,937.04","9,166.85","10,157.97","9,123.62","27.36B","7.98%"
"12/01/2010","10,228.92","9,939.80","10,394.22","9,918.55","26.38B","2.94%"
"01/01/2011","10,237.92","10,352.19","10,620.57","10,182.57","27.36B","0.09%"
"02/01/2011","10,624.09","10,281.55","10,891.60","10,245.75","31.25B","3.77%"
"03/01/2011","9,755.10","10,676.24","10,768.43","8,227.63","47.92B","-8.18%"
"04/01/2011","9,849.74","9,757.28","9,849.74","9,405.19","29.91B","0.97%"
"05/01/2011","9,693.73","9,964.39","10,017.47","9,406.04","24.76B","-1.58%"
"06/01/2011","9,816.09","9,708.05","9,849.69","9,318.62","28.90B","1.26%"
"07/01/2011","9,833.03","9,878.69","10,207.91","9,824.34","24.51B","0.17%"
"08/01/2011","8,955.20","9,907.04","10,040.13","8,619.21","34.29B","-8.93%"
"09/01/2011","8,700.29","9,017.01","9,098.15","8,359.70","26.64B","-2.85%"
"10/01/2011","8,988.39","8,567.98","9,152.39","8,343.01","23.72B","3.31%"
"11/01/2011","8,434.61","8,880.75","8,946.00","8,135.79","22.76B","-6.16%"
"12/01/2011","8,455.35","8,581.20","8,729.81","8,272.26","20.86B","0.25%"
"01/01/2012","8,802.51","8,549.54","8,911.62","8,349.33","21.54B","4.11%"
"02/01/2012","9,723.24","8,789.06","9,866.41","8,780.10","34.56B","10.46%"
"03/01/2012","10,083.56","9,771.34","10,255.15","9,509.10","33.41B","3.71%"
"04/01/2012","9,520.89","10,161.72","10,190.35","9,388.14","25.48B","-5.58%"
"05/01/2012","8,542.73","9,471.66","9,472.25","8,455.13","27.13B","-10.27%"
"06/01/2012","9,006.78","8,465.47","9,044.04","8,238.96","25.49B","5.43%"
"07/01/2012","8,695.06","9,103.79","9,136.02","8,328.02","24.58B","-3.46%"
"08/01/2012","8,839.91","8,622.04","9,222.87","8,513.20","25.72B","1.67%"
