"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/1984","1,104.85","1,170.96","1,188.23","1,086.85","","-5.63%"
"06/01/1984","1,132.40","1,105.17","1,140.24","1,082.05","","2.49%"
"07/01/1984","1,115.28","1,132.18","1,136.15","1,082.16","","-1.51%"
"08/01/1984","1,224.38","1,115.72","1,248.01","1,115.39","","9.78%"
"09/01/1984","1,206.71","1,224.27","1,244.15","1,195.01","","-1.44%"
"10/01/1984","1,207.38","1,206.71","1,237.96","1,161.44","","0.06%"
"11/01/1984","1,188.94","1,207.71","1,244.14","1,184.19","","-1.53%"
"12/01/1984","1,211.57","1,189.16","1,220.19","1,157.46","","1.90%"
"01/01/1985","1,286.77","1,210.14","1,300.02","1,180.99","","6.21%"
"01/29/1985","1,286.77","1,277.72","1,305.10","1,266.89","19.51M","0.00%"
"02/01/1985","1,284.01","1,285.56","1,303.11","1,268.88","11.37M","-0.21%"
"03/01/1985","1,266.78","1,284.01","1,305.87","1,246.80","10.04M","-1.34%"
"04/01/1985","1,258.06","1,267.01","1,287.10","1,250.11","9.50M","-0.69%"
"05/01/1985","1,315.41","1,257.95","1,316.87","1,240.72","11.57M","4.56%"
"06/01/1985","1,335.46","1,315.19","1,336.13","1,288.42","","1.52%"
"06/03/1985","1,335.46","1,321.24","1,341.17","1,285.39","10.72M","0.00%"
"07/01/1985","1,347.45","1,335.34","1,367.61","1,320.45","11.17M","0.90%"
"08/01/1985","1,334.01","1,348.90","1,356.52","1,306.00","8.41M","-1.00%"
"09/01/1985","1,328.63","1,334.01","1,341.40","1,289.31","","-0.40%"
"09/03/1985","1,328.63","1,333.67","1,348.23","1,283.71","11.00M","0.00%"
"10/01/1985","1,374.31","1,327.61","1,378.14","1,319.89","11.58M","3.44%"
"11/01/1985","1,472.13","1,374.08","1,483.03","1,372.13","15.73M","7.12%"
"12/01/1985","1,546.67","1,472.25","1,563.76","1,453.44","","5.06%"
"12/02/1985","1,546.67","1,471.33","1,570.87","1,450.34","17.88M","0.00%"
"01/01/1986","1,570.99","1,546.67","1,577.29","1,497.71","","1.57%"
"01/02/1986","1,570.99","1,546.22","1,582.91","1,491.74","14.95M","0.00%"
"02/01/1986","1,709.06","1,571.10","1,720.53","1,568.81","","8.79%"
"02/03/1986","1,709.06","1,570.53","1,732.57","1,564.33","18.84M","0.00%"
"03/01/1986","1,818.61","1,708.49","1,841.24","1,671.98","","6.41%"
"03/03/1986","1,818.61","1,706.19","1,849.74","1,663.07","18.53M","0.00%"
"04/01/1986","1,783.98","1,818.37","1,861.91","1,718.15","20.84M","-1.90%"
"05/01/1986","1,876.71","1,783.73","1,895.20","1,751.86","15.04M","5.20%"
"06/01/1986","1,892.72","1,876.21","1,903.54","1,823.47","","0.85%"
"06/02/1986","1,892.72","1,874.19","1,908.62","1,816.07","13.20M","0.00%"
"07/01/1986","1,775.31","1,892.86","1,913.39","1,752.81","16.18M","-6.20%"
"08/01/1986","1,898.34","1,775.45","1,912.26","1,737.77","14.64M","6.93%"
"09/01/1986","1,767.58","1,898.35","1,927.02","1,737.20","","-6.89%"
"09/02/1986","1,767.58","1,903.26","1,933.35","1,732.99","19.89M","0.00%"
"10/01/1986","1,877.81","1,767.44","1,884.14","1,765.75","18.18M","6.24%"
"11/01/1986","1,914.23","1,877.81","1,918.59","1,807.23","","1.94%"
"11/03/1986","1,914.23","1,880.62","1,926.46","1,797.10","19.65M","0.00%"
"12/01/1986","1,895.95","1,914.23","1,961.47","1,887.00","19.01M","-0.95%"
"01/01/1987","2,158.04","1,895.11","2,210.07","1,894.97","","13.82%"
"01/02/1987","2,158.04","1,900.59","2,214.57","1,897.36","26.85M","0.00%"
"02/01/1987","2,223.99","2,157.20","2,256.61","2,141.59","","3.06%"
"02/02/1987","2,223.99","2,152.98","2,266.45","2,134.42","106.40K","0.00%"
"03/01/1987","2,304.69","2,223.57","2,387.36","2,215.27","","3.63%"
"03/02/1987","2,304.69","2,228.21","2,399.57","2,209.08","20.89M","0.00%"
"04/01/1987","2,286.36","2,304.69","2,422.16","2,193.32","28.08M","-0.80%"
"05/01/1987","2,291.57","2,285.37","2,369.95","2,197.99","24.63M","0.23%"
"06/01/1987","2,418.53","2,291.41","2,457.11","2,266.38","20.20M","5.54%"
"07/01/1987","2,572.07","2,418.37","2,574.94","2,404.18","23.26M","6.35%"
"08/01/1987","2,662.95","2,571.91","2,736.61","2,532.05","","3.53%"
"08/03/1987","2,662.95","2,547.83","2,746.65","2,525.99","25.00M","0.00%"
"09/01/1987","2,596.28","2,662.95","2,688.78","2,476.01","23.27M","-2.50%"
"10/01/1987","1,993.53","2,596.12","2,651.76","1,616.21","39.50M","-23.22%"
"11/01/1987","1,833.55","1,994.20","2,016.08","1,799.73","","-8.02%"
"11/02/1987","1,833.55","1,972.65","2,027.52","1,795.26","23.36M","0.00%"
"12/01/1987","1,938.83","1,834.38","2,010.11","1,745.19","21.48M","5.74%"
"01/01/1988","1,958.22","1,938.83","2,066.15","1,850.96","432.97M","1.00%"
"01/04/1988","1,958.22","1,952.59","2,075.27","1,845.99","22.82M","0.00%"
"02/01/1988","2,071.62","1,958.39","2,073.28","1,886.27","464.33M","5.79%"
"03/01/1988","1,988.06","2,070.29","2,100.46","1,960.05","431.71M","-4.03%"
"04/01/1988","2,032.33","1,987.73","2,115.22","1,972.48","413.58M","2.23%"
"04/04/1988","2,032.33","1,989.89","2,121.35","1,968.00","21.53M","0.00%"
"05/01/1988","2,031.12","2,032.16","2,065.82","1,925.56","405.22M","-0.06%"
"05/02/1988","2,031.12","2,032.16","2,071.95","1,921.58","20.30M","0.00%"
"06/01/1988","2,141.71","2,030.76","2,162.52","2,027.20","486.09M","5.44%"
"07/01/1988","2,128.73","2,141.71","2,165.01","2,052.63","318.92M","-0.61%"
"08/01/1988","2,031.65","2,128.73","2,145.45","1,984.71","367.40M","-4.56%"
"09/01/1988","2,112.91","2,031.65","2,136.02","1,996.98","331.31M","4.00%"
"10/01/1988","2,148.65","2,112.73","2,185.81","2,086.42","387.84M","1.69%"
"10/03/1988","2,148.65","2,110.77","2,195.06","2,082.33","19.39M","0.00%"
"11/01/1988","2,114.51","2,148.65","2,178.70","2,028.98","332.30M","-1.59%"
"12/01/1988","2,168.57","2,114.33","2,188.04","2,084.28","302.48M","2.56%"
"01/01/1989","2,342.32","2,168.39","2,344.82","2,131.79","437.80M","8.01%"
"01/03/1989","2,342.32","2,163.21","2,350.18","2,127.14","22.18M","0.00%"
"02/01/1989","2,258.39","2,344.82","2,360.36","2,238.21","394.56M","-3.58%"
"03/01/1989","2,293.62","2,258.39","2,347.14","2,237.32","407.63M","1.56%"
"04/01/1989","2,418.80","2,296.19","2,425.95","2,285.56","369.27M","5.46%"
"04/03/1989","2,418.80","2,296.19","2,433.10","2,282.07","19.33M","0.00%"
"05/01/1989","2,480.15","2,418.44","2,515.40","2,359.97","461.34M","2.54%"
"06/01/1989","2,440.06","2,479.78","2,535.28","2,418.82","517.36M","-1.62%"
"07/01/1989","2,660.66","2,440.06","2,660.66","2,436.84","363.47M","9.04%"
"07/03/1989","2,660.66","2,448.79","2,668.25","2,431.53","19.14M","0.00%"
"08/01/1989","2,737.27","2,660.66","2,748.10","2,626.52","478.21M","2.88%"
"09/01/1989","2,692.82","2,737.27","2,760.26","2,651.22","365.59M","-1.62%"
"10/01/1989","2,645.08","2,692.63","2,795.97","2,504.92","546.49M","-1.77%"
"10/02/1989","2,645.08","2,692.82","2,809.08","2,496.93","25.86M","0.00%"
"11/01/1989","2,706.27","2,645.08","2,711.18","2,569.67","360.16M","2.31%"
"12/01/1989","2,753.20","2,706.27","2,772.40","2,666.38","371.31M","1.73%"
"01/01/1990","2,590.54","2,753.41","2,822.95","2,519.14","474.84M","-5.91%"
"01/02/1990","2,590.54","2,748.72","2,834.04","2,513.06","22.61M","0.00%"
"02/01/1990","2,627.25","2,590.32","2,664.86","2,548.42","354.11M","1.42%"
"03/01/1990","2,707.21","2,627.70","2,768.24","2,618.47","428.16M","3.04%"
"04/01/1990","2,656.76","2,706.76","2,782.88","2,634.01","422.22M","-1.86%"
"04/02/1990","2,656.76","2,684.01","2,793.47","2,627.70","16.82M","0.00%"
"05/01/1990","2,876.66","2,656.76","2,894.92","2,656.76","438.96M","8.28%"
"06/01/1990","2,880.69","2,878.40","2,948.54","2,832.18","431.04M","0.14%"
"07/01/1990","2,905.20","2,880.69","3,010.64","2,852.72","422.42M","0.85%"
"07/02/1990","2,905.20","2,883.17","3,024.26","2,833.17","21.17M","0.00%"
"08/01/1990","2,614.36","2,905.45","2,920.54","2,478.71","591.41M","-10.01%"
"09/01/1990","2,452.48","2,614.36","2,653.96","2,379.70","363.30M","-6.19%"
"09/04/1990","2,452.48","2,590.84","2,665.35","2,367.82","20.45M","0.00%"
"10/01/1990","2,442.33","2,452.23","2,550.25","2,354.21","483.00M","-0.41%"
"11/01/1990","2,559.65","2,442.08","2,572.77","2,421.29","383.25M","4.80%"
"12/01/1990","2,633.66","2,559.65","2,648.51","2,539.11","354.89M","2.89%"
"12/03/1990","2,633.66","2,572.27","2,662.62","2,534.65","18.38M","0.00%"
"01/01/1991","2,736.39","2,633.66","2,736.38","2,457.67","475.02M","3.90%"
"01/02/1991","2,736.39","2,627.23","2,747.28","2,447.03","22.23M","0.00%"
"02/01/1991","2,882.18","2,737.38","2,939.85","2,706.44","538.65M","5.33%"
"03/01/1991","2,913.86","2,882.18","3,002.72","2,843.56","466.00M","1.10%"
"04/01/1991","2,887.87","2,913.86","3,017.57","2,854.95","462.65M","-0.89%"
"05/01/1991","3,027.50","2,887.87","3,027.50","2,840.34","426.85M","4.84%"
"06/01/1991","2,906.75","3,027.50","3,036.00","2,883.72","384.15M","-3.99%"
"06/03/1991","2,906.75","3,023.03","3,057.47","2,879.25","20.16M","0.00%"
"07/01/1991","3,024.82","2,906.75","3,029.96","2,906.75","368.38M","4.06%"
"08/01/1991","3,043.60","3,024.37","3,057.91","2,859.57","424.05M","0.62%"
"09/01/1991","3,016.77","3,043.82","3,060.82","2,972.71","372.74M","-0.88%"
"09/03/1991","3,016.77","3,042.04","3,066.64","2,963.10","19.42M","0.00%"
"10/01/1991","3,069.10","3,017.66","3,077.37","2,938.28","452.96M","1.73%"
"11/01/1991","2,894.68","3,068.64","3,082.06","2,868.96","386.03M","-5.68%"
"12/01/1991","3,168.83","2,893.11","3,188.05","2,839.44","455.16M","9.47%"
"12/02/1991","3,168.83","2,866.28","3,204.61","2,832.29","22.95M","0.00%"
"01/01/1992","3,223.39","3,152.06","3,299.19","3,139.31","556.36M","1.72%"
"01/02/1992","3,223.40","3,152.10","3,299.19","3,139.31","26.44M","0.00%"
"02/01/1992","3,267.67","3,219.81","3,293.38","3,207.96","411.16M","1.37%"
"02/03/1992","3,267.70","3,223.40","3,293.38","3,207.96","22.58M","0.00%"
"03/01/1992","3,235.47","3,270.80","3,299.64","3,188.28","402.15M","-0.99%"
"03/02/1992","3,235.50","3,267.70","3,299.64","3,188.28","18.98M","0.00%"
"04/01/1992","3,359.12","3,220.04","3,366.50","3,161.23","441.52M","3.82%"
"05/01/1992","3,396.88","3,355.99","3,420.21","3,324.02","373.46M","1.12%"
"06/01/1992","3,318.52","3,388.58","3,422.28","3,254.05","475.50M","-2.31%"
"07/01/1992","3,393.78","3,323.87","3,402.96","3,266.53","442.09M","2.27%"
"08/01/1992","3,257.35","3,385.40","3,399.99","3,207.10","363.36M","-4.02%"
"08/03/1992","3,257.40","3,393.80","3,399.99","3,207.10","134.60K","0.00%"
"09/01/1992","3,271.66","3,254.64","3,376.49","3,233.84","436.55M","0.44%"
"10/01/1992","3,226.28","3,279.23","3,280.85","3,095.79","523.78M","-1.39%"
"11/01/1992","3,305.16","3,224.12","3,308.41","3,184.67","452.35M","2.44%"
"11/02/1992","3,305.20","3,226.30","3,308.41","3,184.67","23.77M","0.00%"
"12/01/1992","3,301.11","3,299.22","3,352.71","3,248.16","510.28M","-0.12%"
"01/01/1993","3,310.03","3,312.46","3,320.83","3,231.95","620.03M","0.27%"
"01/04/1993","3,310.00","3,301.10","3,320.83","3,231.95","32.10M","0.00%"
"02/01/1993","3,370.81","3,315.16","3,456.73","3,266.80","577.51M","1.84%"
"03/01/1993","3,435.11","3,380.81","3,482.12","3,343.26","586.10M","1.91%"
"04/01/1993","3,427.55","3,444.57","3,481.58","3,363.79","645.98M","-0.22%"
"05/01/1993","3,527.43","3,435.65","3,565.07","3,415.33","472.65M","2.91%"
"05/03/1993","3,527.43","3,439.44","3,565.07","3,415.33","24.52M","0.00%"
"06/01/1993","3,516.08","3,534.07","3,569.78","3,462.66","461.15M","-0.32%"
"07/01/1993","3,539.47","3,520.51","3,583.90","3,449.93","500.96M","0.67%"
"08/01/1993","3,651.25","3,542.55","3,663.83","3,536.96","526.61M","3.16%"
"08/02/1993","3,651.25","3,539.50","3,663.83","3,536.96","24.83M","0.00%"
"09/01/1993","3,555.12","3,642.31","3,655.72","3,507.06","487.80M","-2.63%"
"10/01/1993","3,680.59","3,557.36","3,708.82","3,553.72","529.13M","3.53%"
"11/01/1993","3,683.95","3,673.33","3,717.76","3,600.67","566.68M","0.09%"
"12/01/1993","3,754.09","3,707.70","3,799.92","3,685.06","501.36M","1.90%"
"01/01/1994","3,978.36","3,751.57","3,985.96","3,742.81","619.54M","5.97%"
"01/03/1994","3,978.36","3,754.10","3,985.96","3,742.81","30.76M","0.00%"
"02/01/1994","3,832.02","3,976.67","3,982.02","3,826.39","508.57M","-3.68%"
"03/01/1994","3,635.96","3,828.93","3,895.94","3,559.09","667.47M","-5.12%"
"04/01/1994","3,681.69","3,552.18","3,710.84","3,552.18","566.70M","1.26%"
"04/04/1994","3,681.69","3,634.50","3,710.84","3,552.47","30.98M","0.00%"
"05/01/1994","3,758.37","3,683.77","3,772.79","3,623.10","505.57M","2.08%"
"05/02/1994","3,758.37","3,681.70","3,772.79","3,623.10","26.34M","0.00%"
"06/01/1994","3,624.96","3,753.14","3,823.39","3,610.40","537.00M","-3.55%"
"07/01/1994","3,764.50","3,654.42","3,770.00","3,623.02","450.82M","3.85%"
"08/01/1994","3,913.42","3,767.09","3,939.32","3,736.33","625.18M","3.96%"
"09/01/1994","3,843.18","3,899.50","3,953.88","3,820.21","591.49M","-1.79%"
"10/01/1994","3,908.12","3,850.59","3,949.84","3,747.97","636.27M","1.69%"
"10/03/1994","3,908.12","3,843.20","3,949.84","3,747.97","31.82M","0.00%"
"11/01/1994","3,739.22","3,892.98","3,907.78","3,638.83","613.28M","-4.32%"
"12/01/1994","3,834.44","3,733.51","3,866.40","3,655.11","533.41M","2.55%"
"01/01/1995","3,843.86","3,831.41","3,936.72","3,817.26","615.77M","0.25%"
"01/03/1995","3,843.86","3,834.40","3,936.72","3,817.26","31.18M","0.00%"
"02/01/1995","4,011.05","3,850.25","4,021.23","3,831.41","539.85M","4.35%"
"03/01/1995","4,157.69","3,992.03","4,198.84","3,945.69","702.57M","3.66%"
"04/01/1995","4,321.27","4,159.42","4,328.53","4,155.96","547.54M","3.93%"
"04/03/1995","4,321.27","4,157.70","4,328.53","4,155.96","30.38M","0.00%"
"05/01/1995","4,465.14","4,316.43","4,465.14","4,301.56","689.94M","3.33%"
"06/01/1995","4,556.09","4,457.19","4,593.10","4,406.69","632.14M","2.04%"
"07/01/1995","4,708.47","4,552.98","4,747.21","4,551.25","665.57M","3.34%"
"07/03/1995","4,708.47","4,556.10","4,747.21","4,551.25","34.74M","0.00%"
"08/01/1995","4,610.56","4,711.28","4,754.96","4,570.85","623.01M","-2.08%"
"09/01/1995","4,789.08","4,610.20","4,816.54","4,607.03","702.70M","3.87%"
"10/01/1995","4,755.48","4,786.55","4,816.90","4,659.74","685.56M","-0.70%"
"10/02/1995","4,755.48","4,789.80","4,816.90","4,659.74","32.48M","0.00%"
"11/01/1995","5,074.49","4,749.34","5,118.93","4,744.64","598.97M","6.71%"
"12/01/1995","5,117.12","5,074.13","5,235.62","5,031.50","602.28M","0.84%"
"01/01/1996","5,395.30","5,107.00","5,408.67","5,000.79","851.55M","5.44%"
"01/02/1996","5,395.30","5,115.70","5,408.67","5,014.52","40.72M","0.00%"
"02/01/1996","5,485.62","5,387.35","5,659.40","5,348.34","775.58M","1.67%"
"03/01/1996","5,587.14","5,524.64","5,709.97","5,424.20","831.13M","1.85%"
"04/01/1996","5,569.07","5,609.90","5,697.69","5,415.53","756.53M","-0.32%"
"05/01/1996","5,643.17","5,554.26","5,796.10","5,342.19","801.91M","1.33%"
"06/01/1996","5,654.62","5,627.29","5,742.54","5,580.38","647.78M","0.20%"
